CustomerID,CustomerName,Region,Channel,CustomerSegment,OnboardDate,CreditLimitGBP,PaymentTermsDays,SalesRepCode
10702,Fictional Outlet 10702,South,Ecommerce,Large,2023-11-22,5000,60,REP063
10703,Fictional Outlet 10703,East,Modern Trade,Small,2022-09-03,50000,45,REP064
10704,Fictional Outlet 10704,West,Traditional Trade,Medium,2023-09-22,5000,15,REP065
10705,Fictional Outlet 10705,North,Traditional Trade,Large,2022-12-27,25000,15,REP066
10706,Fictional Outlet 10706,South,Traditional Trade,Medium,2022-10-10,10000,45,REP067
10707,Fictional Outlet 10707,East,Wholesale,Medium,2023-11-19,10000,60,REP068
10708,Fictional Outlet 10708,West,Ecommerce,Medium,2023-06-20,5000,60,REP069
10709,Fictional Outlet 10709,North,Wholesale,Small,2023-08-28,50000,60,REP070
10710,Fictional Outlet 10710,South,Wholesale,Large,2023-07-14,50000,60,REP071
10711,Fictional Outlet 10711,East,Modern Trade,Medium,2022-03-27,25000,15,REP072
10712,Fictional Outlet 10712,West,Modern Trade,Small,2023-01-03,25000,45,REP073
10713,Fictional Outlet 10713,North,Wholesale,Small,2023-06-03,25000,15,REP074
10714,Fictional Outlet 10714,South,Wholesale,Small,2022-04-15,10000,60,REP075
10715,Fictional Outlet 10715,East,Traditional Trade,Small,2023-09-19,5000,30,REP076
10716,Fictional Outlet 10716,West,Traditional Trade,Large,2023-11-26,50000,60,REP077
10717,Fictional Outlet 10717,North,Traditional Trade,Large,2023-08-10,10000,60,REP078
10718,Fictional Outlet 10718,South,Wholesale,Medium,2022-07-14,50000,30,REP079
10719,Fictional Outlet 10719,East,Modern Trade,Medium,2023-06-09,50000,60,REP080
10720,Fictional Outlet 10720,West,Traditional Trade,Small,2023-05-01,10000,30,REP001
10721,Fictional Outlet 10721,North,Wholesale,Medium,2022-09-02,25000,45,REP002
10722,Fictional Outlet 10722,South,Traditional Trade,Small,2023-05-03,50000,30,REP003
10723,Fictional Outlet 10723,East,Traditional Trade,Large,2022-10-30,25000,45,REP004
10724,Fictional Outlet 10724,West,Modern Trade,Small,2023-04-28,50000,30,REP005
10725,Fictional Outlet 10725,North,Modern Trade,Large,2023-05-14,25000,30,REP006
10726,Fictional Outlet 10726,South,Modern Trade,Large,2022-09-16,25000,15,REP007
10727,Fictional Outlet 10727,East,Wholesale,Large,2022-07-27,10000,45,REP008
10728,Fictional Outlet 10728,West,Traditional Trade,Small,2022-04-12,25000,45,REP009
10729,Fictional Outlet 10729,North,Modern Trade,Small,2023-03-18,10000,30,REP010
10730,Fictional Outlet 10730,South,Traditional Trade,Medium,2022-12-18,50000,60,REP011
10731,Fictional Outlet 10731,East,Wholesale,Small,2023-09-09,50000,15,REP012
10732,Fictional Outlet 10732,West,Wholesale,Small,2022-02-06,50000,60,REP013
10733,Fictional Outlet 10733,North,Traditional Trade,Small,2022-01-13,5000,60,REP014
10734,Fictional Outlet 10734,South,Ecommerce,Medium,2022-07-07,5000,30,REP015
10735,Fictional Outlet 10735,East,Traditional Trade,Large,2022-07-07,10000,15,
10736,Fictional Outlet 10736,West,Traditional Trade,Small,2023-06-09,50000,60,REP017
10737,Fictional Outlet 10737,North,Traditional Trade,Large,2022-09-12,5000,30,REP018
10738,Fictional Outlet 10738,South,Ecommerce,Large,2023-12-27,25000,45,REP019
10739,Fictional Outlet 10739,East,Wholesale,Small,2022-02-06,50000,45,REP020
10740,Fictional Outlet 10740,West,Traditional Trade,Large,2022-10-14,25000,45,REP021
10741,Fictional Outlet 10741,North,Modern Trade,Medium,2023-11-12,10000,60,REP022
10742,Fictional Outlet 10742,South,Modern Trade,Small,2022-12-13,10000,15,REP023
10743,Fictional Outlet 10743,East,Traditional Trade,Medium,2023-03-07,50000,30,REP024
10744,Fictional Outlet 10744,West,Modern Trade,Medium,2023-02-07,50000,15,REP025
10745,Fictional Outlet 10745,North,Traditional Trade,Medium,2022-02-02,50000,30,REP026
10746,Fictional Outlet 10746,South,Ecommerce,Large,2023-10-31,5000,60,REP027
10747,Fictional Outlet 10747,East,Ecommerce,Large,2023-07-25,25000,60,REP028
10748,Fictional Outlet 10748,West,Traditional Trade,Small,2022-01-28,25000,30,REP029
10749,Fictional Outlet 10749,North,Wholesale,Large,2023-06-17,10000,45,REP030
10750,Fictional Outlet 10750,South,Traditional Trade,Small,2023-04-30,10000,60,REP031
10751,Fictional Outlet 10751,East,Ecommerce,Small,2023-09-20,10000,30,REP032
10752,Fictional Outlet 10752,West,Traditional Trade,Small,2022-03-15,10000,15,REP033
10753,Fictional Outlet 10753,North,Traditional Trade,Large,2023-06-24,25000,15,REP034
10754,Fictional Outlet 10754,South,Wholesale,Large,2022-03-25,5000,45,REP035
10755,Fictional Outlet 10755,East,Traditional Trade,Small,2022-08-11,50000,15,REP036
10756,Fictional Outlet 10756,West,Traditional Trade,Large,2022-11-11,25000,30,REP037
10757,Fictional Outlet 10757,North,Traditional Trade,Small,2022-10-07,50000,60,REP038
10758,Fictional Outlet 10758,South,Traditional Trade,Medium,2023-12-14,50000,30,REP039
10759,Fictional Outlet 10759,East,Traditional Trade,Small,2023-03-14,50000,30,REP040
10760,Fictional Outlet 10760,West,Traditional Trade,Small,2022-11-05,5000,45,REP041
10761,Fictional Outlet 10761,North,Traditional Trade,Large,2023-05-07,50000,15,REP042
10762,Fictional Outlet 10762,South,Traditional Trade,Medium,2023-10-22,25000,45,REP043
10763,Fictional Outlet 10763,East,Traditional Trade,Small,2022-08-27,25000,45,REP044
10764,Fictional Outlet 10764,West,Traditional Trade,Small,2023-11-28,10000,60,REP045
10765,Fictional Outlet 10765,North,Wholesale,Large,2023-09-25,50000,60,REP046
10766,Fictional Outlet 10766,South,Wholesale,Large,2022-12-01,10000,15,REP047
10767,Fictional Outlet 10767,East, WHOLESALE ,Medium,2022-07-10,25000,60,REP048
10768,Fictional Outlet 10768,West,Modern Trade,Medium,2022-09-30,50000,60,REP049
10769,Fictional Outlet 10769,North,Traditional Trade,Small,2023-04-29,5000,15,REP050
10770,Fictional Outlet 10770,South,Traditional Trade,Medium,2022-06-07,50000,30,REP051
10771,Fictional Outlet 10771,East,Traditional Trade,Small,2022-02-03,10000,45,REP052
10772,Fictional Outlet 10772,West,Traditional Trade,Medium,2023-04-04,25000,45,REP053
10773,Fictional Outlet 10773,North,Traditional Trade,Small,2023-08-17,50000,60,REP054
10774,Fictional Outlet 10774,South,Traditional Trade,Medium,2022-08-19,25000,45,REP055
10775,Fictional Outlet 10775,East,Ecommerce,Medium,2023-12-02,5000,60,REP056
10776,Fictional Outlet 10776,West,Traditional Trade,Small,2022-11-03,25000,30,REP057
10777,Fictional Outlet 10777,North,Wholesale,Small,2022-03-13,5000,60,REP058
10778,Fictional Outlet 10778,South,Traditional Trade,Medium,2023-04-03,5000,60,REP059
10779,Fictional Outlet 10779,East,Ecommerce,Small,2023-07-31,10000,15,REP060
10780,Fictional Outlet 10780,West,Modern Trade,Small,2022-02-14,50000,45,REP061
10781,Fictional Outlet 10781,North,Modern Trade,Large,2023-04-05,5000,15,REP062
10782,Fictional Outlet 10782,South,Traditional Trade,Large,2022-10-26,5000,60,REP063
10783,Fictional Outlet 10783,East,Modern Trade,Medium,2022-12-19,50000,15,REP064
10784,Fictional Outlet 10784,West,Wholesale,Medium,2023-01-20,25000,45,REP065
10785,Fictional Outlet 10785,North,Traditional Trade,Small,2022-10-08,5000,30,REP066
10786,Fictional Outlet 10786,South,Modern Trade,Large,2022-12-28,50000,15,REP067
10787,Fictional Outlet 10787,East,Traditional Trade,Small,2023-07-01,25000,30,REP068
10788,Fictional Outlet 10788,West,Traditional Trade,Small,2022-03-31,10000,15,REP069
10789,Fictional Outlet 10789,North,Traditional Trade,Large,2022-04-05,10000,30,REP070
10790,Fictional Outlet 10790,South,Modern Trade,Small,2022-11-07,25000,30,REP071
10791,Fictional Outlet 10791,East,Wholesale,Large,2023-05-24,10000,60,REP072
10792,Fictional Outlet 10792,West,Traditional Trade,Large,2023-03-18,10000,15,REP073
10793,Fictional Outlet 10793,North,Ecommerce,Small,2022-07-09,50000,15,REP074
10794,Fictional Outlet 10794,South,Traditional Trade,Medium,2022-12-24,50000,45,REP075
10795,Fictional Outlet 10795,East,Traditional Trade,Large,2023-08-18,25000,15,REP076
10796,Fictional Outlet 10796,West,Modern Trade,Large,2022-07-21,10000,45,REP077
10797,Fictional Outlet 10797,North,Modern Trade,Large,2023-08-04,25000,15,REP078
10798,Fictional Outlet 10798,South,Traditional Trade,Large,2022-11-28,10000,30,REP079
10799,Fictional Outlet 10799,East,Wholesale,Large,2023-02-08,25000,15,REP080
10800,Fictional Outlet 10800,West,Modern Trade,Small,2022-05-10,5000,45,REP001
10801,Fictional Outlet 10801,North,Wholesale,Large,2022-09-05,5000,30,REP002
10802,Fictional Outlet 10802,South,Modern Trade,Large,2023-12-02,5000,60,REP003
10803,Fictional Outlet 10803,East,Wholesale,Large,2023-10-28,25000,30,REP004
10804,Fictional Outlet 10804,West,Modern Trade,Small,2022-02-10,5000,60,REP005
10805,Fictional Outlet 10805,North,Traditional Trade,Large,2022-04-25,10000,60,REP006
10806,Fictional Outlet 10806,South,Wholesale,Large,2022-05-29,50000,15,REP007
10807,Fictional Outlet 10807,East,Wholesale,Small,2022-11-11,10000,45,REP008
10808,Fictional Outlet 10808,West,Traditional Trade,Small,2023-11-05,5000,45,REP009
10809,Fictional Outlet 10809,North,Wholesale,Medium,2023-10-27,25000,60,REP010
10810,Fictional Outlet 10810,South,Wholesale,Medium,2022-11-22,10000,15,REP011
10811,Fictional Outlet 10811,East,Traditional Trade,Large,2022-04-02,50000,45,REP012
10812,Fictional Outlet 10812,West,Traditional Trade,Large,2022-05-27,5000,30,REP013
10813,Fictional Outlet 10813,North,Ecommerce,Large,2022-07-19,25000,60,REP014
10814,Fictional Outlet 10814,South,Modern Trade,Small,2022-05-19,5000,60,REP015
10815,Fictional Outlet 10815,East,Traditional Trade,Small,2022-04-17,50000,60,REP016
10816,Fictional Outlet 10816,West,Traditional Trade,Large,2022-06-10,25000,15,REP017
10817,Fictional Outlet 10817,North,Wholesale,Large,2022-03-15,25000,30,REP018
10818,Fictional Outlet 10818,South,Traditional Trade,Medium,2022-05-08,10000,30,REP019
10819,Fictional Outlet 10819,East,Traditional Trade,Small,2023-08-03,10000,60,REP020
10820,Fictional Outlet 10820,West,Traditional Trade,Large,2023-07-19,10000,30,REP021
10821,Fictional Outlet 10821,North,Traditional Trade,Large,2022-12-16,25000,30,REP022
10822,Fictional Outlet 10822,South,Traditional Trade,Small,2022-02-05,50000,60,REP023
10823,Fictional Outlet 10823,East,Traditional Trade,Small,2023-04-21,10000,15,REP024
10824,Fictional Outlet 10824,West,Modern Trade,Large,2023-07-03,5000,15,REP025
10825,Fictional Outlet 10825,North,Traditional Trade,Large,2022-12-25,5000,15,REP026
10826,Fictional Outlet 10826,South,Traditional Trade,Large,2023-01-03,10000,60,REP027
10827,Fictional Outlet 10827,East,Traditional Trade,Small,2023-07-24,25000,15,REP028
10828,Fictional Outlet 10828,West,Modern Trade,Medium,2023-05-03,10000,15,REP029
10829,Fictional Outlet 10829,North,Traditional Trade,Small,2023-04-09,50000,30,REP030
10830,Fictional Outlet 10830,South,Traditional Trade,Medium,2023-09-24,5000,60,REP031
10831,Fictional Outlet 10831,East,Traditional Trade,Small,2022-04-06,5000,45,REP032
10832,Fictional Outlet 10832,West,Modern Trade,Medium,2022-04-27,5000,15,REP033
10833,Fictional Outlet 10833,North,Traditional Trade,Medium,2022-06-06,10000,60,REP034
10834,Fictional Outlet 10834,South,Wholesale,Large,2023-12-16,10000,30,REP035
10835,Fictional Outlet 10835,East,Modern Trade,Small,2022-08-04,5000,60,REP036
10836,Fictional Outlet 10836,West,Traditional Trade,Large,2023-12-21,5000,30,REP037
10837,Fictional Outlet 10837,North,Modern Trade,Medium,2022-10-24,50000,15,REP038
10838,Fictional Outlet 10838,South,Traditional Trade,Large,2023-05-25,10000,45,REP039
10839,Fictional Outlet 10839,East,Wholesale,Small,2023-10-23,10000,45,REP040
10840,Fictional Outlet 10840,West,Traditional Trade,Large,2023-08-25,25000,15,REP041
10841,Fictional Outlet 10841,North,Modern Trade,Small,2022-02-28,25000,60,REP042
10842,Fictional Outlet 10842,South,Traditional Trade,Medium,2022-12-16,5000,15,REP043
10843,Fictional Outlet 10843,East,Traditional Trade,Small,2022-03-31,10000,45,REP044
10844,Fictional Outlet 10844,West,Wholesale,Medium,2022-09-21,50000,60,REP045
10845,Fictional Outlet 10845,North,Traditional Trade,Medium,2023-11-17,5000,45,REP046
10846,Fictional Outlet 10846,South,Traditional Trade,Medium,2023-09-14,5000,45,REP047
10847,Fictional Outlet 10847,East,Ecommerce,Large,2022-01-24,5000,30,REP048
10848,Fictional Outlet 10848,West,Traditional Trade,Small,2023-04-13,10000,45,
10849,Fictional Outlet 10849,North,Modern Trade,Large,2022-06-02,5000,45,REP050
10850,Fictional Outlet 10850,South,Traditional Trade,Medium,2022-10-01,10000,15,REP051
10851,Fictional Outlet 10851,East,Traditional Trade,Small,2022-08-09,25000,45,REP052
10852,Fictional Outlet 10852,West,Wholesale,Small,2022-07-21,25000,15,REP053
10853,Fictional Outlet 10853,North,Traditional Trade,Large,2022-07-07,50000,60,REP054
10854,Fictional Outlet 10854,South,Traditional Trade,Small,2022-10-05,50000,30,REP055
10855,Fictional Outlet 10855,East,Traditional Trade,Medium,2023-01-29,50000,15,REP056
10856,Fictional Outlet 10856,West,Traditional Trade,Small,2022-06-23,25000,60,REP057
10857,Fictional Outlet 10857,North,Traditional Trade,Large,2022-10-15,10000,15,REP058
10858,Fictional Outlet 10858,South,Wholesale,Large,2022-03-10,25000,15,REP059
10859,Fictional Outlet 10859,East,Modern Trade,Small,2023-12-27,25000,15,REP060
10860,Fictional Outlet 10860,West,Wholesale,Small,2023-08-18,10000,30,REP061
10861,Fictional Outlet 10861,North,Modern Trade,Large,2022-10-17,5000,30,REP062
10862,Fictional Outlet 10862,South,Traditional Trade,Small,2022-11-22,25000,45,REP063
10863,Fictional Outlet 10863,East,Traditional Trade,Small,2023-04-19,25000,60,REP064
10864,Fictional Outlet 10864,West, TRADITIONAL TRADE ,Large,2022-11-04,5000,45,REP065
10865,Fictional Outlet 10865,North,Traditional Trade,Medium,2022-09-22,25000,60,REP066
10866,Fictional Outlet 10866,South,Modern Trade,Large,2022-12-24,10000,30,REP067
10867,Fictional Outlet 10867,East,Traditional Trade,Small,2022-06-03,50000,45,REP068
10868,Fictional Outlet 10868,West,Ecommerce,Large,2023-01-28,10000,15,REP069
10869,Fictional Outlet 10869,North,Ecommerce,Small,2022-04-03,50000,45,REP070
10870,Fictional Outlet 10870,South,Ecommerce,Medium,2023-05-11,10000,60,REP071
10871,Fictional Outlet 10871,East,Traditional Trade,Medium,2022-05-15,25000,15,REP072
10872,Fictional Outlet 10872,West,Modern Trade,Medium,2023-12-19,50000,30,REP073
10873,Fictional Outlet 10873,North,Ecommerce,Small,2022-02-03,25000,60,REP074
10874,Fictional Outlet 10874,South,Traditional Trade,Small,2022-05-04,5000,15,REP075
10875,Fictional Outlet 10875,East,Modern Trade,Small,2023-10-25,5000,30,REP076
10876,Fictional Outlet 10876,West,Traditional Trade,Small,2023-07-29,50000,60,REP077
10877,Fictional Outlet 10877,North,Ecommerce,Small,2022-12-21,50000,60,REP078
10878,Fictional Outlet 10878,South,Traditional Trade,Small,2023-09-18,5000,15,REP079
10879,Fictional Outlet 10879,East,Traditional Trade,Large,2023-07-19,10000,60,REP080
10880,Fictional Outlet 10880,West,Traditional Trade,Small,2022-04-29,25000,30,REP001
10881,Fictional Outlet 10881,North,Traditional Trade,Medium,2023-01-24,25000,15,REP002
10882,Fictional Outlet 10882,South,Modern Trade,Small,2023-05-14,5000,30,REP003
10883,Fictional Outlet 10883,East,Traditional Trade,Medium,2023-02-22,50000,60,REP004
10884,Fictional Outlet 10884,West,Traditional Trade,Large,2023-10-03,50000,30,REP005
10885,Fictional Outlet 10885,North,Modern Trade,Medium,2023-07-05,5000,30,REP006
10886,Fictional Outlet 10886,South,Traditional Trade,Large,2023-10-01,10000,45,REP007
10887,Fictional Outlet 10887,East,Wholesale,Medium,2022-06-26,10000,60,REP008
10888,Fictional Outlet 10888,West,Ecommerce,Small,2022-03-12,25000,15,REP009
10889,Fictional Outlet 10889,North,Traditional Trade,Large,2022-01-07,50000,15,REP010
10890,Fictional Outlet 10890,South,Traditional Trade,Small,2022-05-13,5000,15,REP011
10891,Fictional Outlet 10891,East,Traditional Trade,Small,2023-08-22,5000,15,REP012
10892,Fictional Outlet 10892,West,Traditional Trade,Large,2022-04-14,10000,15,REP013
10893,Fictional Outlet 10893,North,Traditional Trade,Medium,2022-11-06,5000,60,REP014
10894,Fictional Outlet 10894,South,Modern Trade,Medium,2023-06-20,5000,15,REP015
10895,Fictional Outlet 10895,East,Wholesale,Small,2022-08-27,25000,45,REP016
10896,Fictional Outlet 10896,West,Modern Trade,Small,2022-01-22,5000,15,REP017
10897,Fictional Outlet 10897,North,Traditional Trade,Medium,2022-12-18,50000,15,REP018
10898,Fictional Outlet 10898,South,Traditional Trade,Small,2023-02-14,50000,30,REP019
10899,Fictional Outlet 10899,East,Traditional Trade,Small,2022-08-09,25000,60,REP020
10900,Fictional Outlet 10900,West,Modern Trade,Medium,2023-12-30,50000,30,REP021
10901,Fictional Outlet 10901,North,Ecommerce,Medium,2023-02-14,5000,60,REP022
10902,Fictional Outlet 10902,South,Modern Trade,Small,2023-06-20,25000,60,REP023
10903,Fictional Outlet 10903,East,Traditional Trade,Small,2023-07-10,50000,45,REP024
10904,Fictional Outlet 10904,West,Wholesale,Small,2022-06-18,5000,45,REP025
10905,Fictional Outlet 10905,North,Traditional Trade,Large,2023-11-24,5000,30,REP026
10906,Fictional Outlet 10906,South,Traditional Trade,Small,2022-12-06,5000,45,REP027
10907,Fictional Outlet 10907,East,Traditional Trade,Large,2022-01-24,25000,30,REP028
10908,Fictional Outlet 10908,West,Traditional Trade,Medium,2023-08-12,5000,45,REP029
10909,Fictional Outlet 10909,North,Traditional Trade,Medium,2022-07-31,25000,45,REP030
10910,Fictional Outlet 10910,South,Modern Trade,Large,2022-09-27,10000,30,REP031
10911,Fictional Outlet 10911,East,Traditional Trade,Large,2023-07-12,50000,15,REP032
10912,Fictional Outlet 10912,West,Traditional Trade,Medium,2023-12-11,25000,60,REP033
10913,Fictional Outlet 10913,North,Modern Trade,Large,2023-06-03,10000,45,REP034
10914,Fictional Outlet 10914,South,Wholesale,Large,2022-01-06,10000,45,REP035
10915,Fictional Outlet 10915,East,Modern Trade,Small,2023-04-03,50000,15,REP036
10916,Fictional Outlet 10916,West,Traditional Trade,Large,2023-05-24,25000,45,REP037
10917,Fictional Outlet 10917,North,Wholesale,Small,2022-06-08,5000,15,REP038
10918,Fictional Outlet 10918,South,Ecommerce,Medium,2022-01-21,25000,60,REP039
10919,Fictional Outlet 10919,East,Modern Trade,Medium,2023-03-13,5000,60,REP040
10920,Fictional Outlet 10920,West,Modern Trade,Medium,2023-08-17,5000,45,REP041
10921,Fictional Outlet 10921,North,Traditional Trade,Medium,2023-12-21,50000,45,REP042
10922,Fictional Outlet 10922,South,Ecommerce,Large,2023-12-08,5000,45,REP043
10923,Fictional Outlet 10923,East,Traditional Trade,Small,2023-05-05,50000,15,REP044
10924,Fictional Outlet 10924,West,Traditional Trade,Medium,2023-01-29,10000,15,REP045
10925,Fictional Outlet 10925,North,Traditional Trade,Large,2022-09-05,25000,15,REP046
10926,Fictional Outlet 10926,South,Wholesale,Medium,2022-08-23,10000,15,REP047
10927,Fictional Outlet 10927,East,Modern Trade,Large,2023-06-13,25000,15,REP048
10928,Fictional Outlet 10928,West,Wholesale,Medium,2023-03-20,5000,45,REP049
10929,Fictional Outlet 10929,North,Ecommerce,Medium,2023-05-24,50000,30,REP050
10930,Fictional Outlet 10930,South,Traditional Trade,Small,2023-08-11,50000,45,REP051
