DeliveryLineID,OrderLineID,DispatchDate,DeliveredDate,ShippedCases,NetUnitPriceGBP,NetInvoiceGBP,StandardCostPerCaseGBP,COGSGBP,FreightGBP,CarrierCode,DeliveryStatus
118899,102561,2025-06-02,2025-06-05,88,48.88,4301.44,29.87,2628.56,51.0,CAR03,Delivered
118900,102562,2025-06-02,2025-06-04,45,59.59,2681.55,40.5,1822.5,29.5,CAR03,Delivered
118901,102569,2025-06-02,2025-06-05,25,19.03,475.75,11.63,290.75,19.5,CAR02,Delivered
118902,102570,2025-06-02,2025-06-04,103,46.6,4799.8,30.95,3187.85,58.5,CAR03,Delivered
118903,102573,2025-06-02,2025-06-03,58,39.25,2276.5,27.49,1594.42,27.3,CAR01,Delivered
118904,102573,2025-06-02,2025-06-03,59,39.25,2315.75,27.49,1621.91,27.65,CAR01,Delivered
118905,102587,2025-06-02,2025-06-03,70,32.34,2263.8,23.89,1672.3,31.5,CAR01,Delivered
118906,102590,2025-06-02,2025-06-03,49,48.8,2391.2,32.41,1588.09,24.15,CAR01,Delivered
118907,102592,2025-06-02,2025-06-05,24,33.89,813.36,24.24,581.76,19.0,CAR03,Delivered
118908,102592,2025-06-02,2025-06-03,24,33.89,813.36,24.24,581.76,15.4,CAR01,Delivered
118909,102593,2025-06-02,2025-06-05,45,42.33,1904.85,28.77,1294.65,29.5,CAR02,Delivered
118910,102594,2025-06-02,2025-06-04,43,22.63,973.09,14.55,625.65,22.05,CAR01,Delivered
118911,102594,2025-06-02,2025-06-05,43,22.63,973.09,14.55,625.65,22.05,CAR01,Delivered
118912,102597,2025-06-02,2025-06-07,73,22.03,1608.19,15.76,1150.48,43.5,CAR03,Delivered
118913,102599,2025-06-02,2025-06-04,54,25.42,1372.68,16.01,864.54,25.9,CAR01,Delivered
118914,102604,2025-06-02,2025-06-04,63,28.99,1826.37,19.26,1213.38,29.05,CAR01,Delivered
118915,102605,2025-06-02,2025-06-03,96,32.28,3098.88,22.62,2171.52,55.0,CAR03,Delivered
118916,102607,2025-06-02,2025-06-05,54,21.91,1183.14,14.55,785.7,25.9,CAR01,Delivered
118917,102607,2025-06-02,2025-06-03,55,21.91,1205.05,14.55,800.25,34.5,CAR02,Delivered
118918,102612,2025-06-02,2025-06-05,45,31.77,1429.65,21.1,949.5,29.5,CAR03,Delivered
118919,102614,2025-06-02,2025-06-03,49,27.17,1331.33,17.48,856.52,31.5,CAR03,Delivered
118920,102619,2025-06-02,2025-06-05,76,44.75,3401.0,32.02,2433.52,45.0,CAR03,Delivered
118921,102623,2025-06-02,2025-06-04,83,40.21,3337.43,28.77,2387.91,48.5,CAR03,Delivered
118922,102625,2025-06-02,2025-06-05,78,19.71,1537.38,13.09,1021.02,34.3,CAR01,Delivered
118923,102631,2025-06-02,2025-06-04,100,40.71,4071.0,29.12,2912.0,42.0,CAR01,Delivered
118924,102640,2025-06-02,2025-06-03,110,51.45,5659.5,32.41,3565.1,62.0,CAR03,Delivered
118925,102641,2025-06-02,2025-06-05,75,52.42,3931.5,35.62,2671.5,44.5,CAR03,Delivered
118926,102642,2025-06-02,2025-06-07,49,41.3,2023.7,26.56,1301.44,31.5,CAR03,Delivered
118927,102648,2025-06-02,2025-06-05,61,16.14,984.54,10.17,620.37,28.35,CAR01,Delivered
118928,102652,2025-06-02,2025-06-04,90,53.17,4785.3,37.25,3352.5,38.5,CAR01,Delivered
118929,102653,2025-06-02,2025-06-05,56,27.74,1553.44,17.48,978.88,35.0,CAR03,Delivered
118930,102661,2025-06-02,2025-06-04,31,22.03,682.93,15.76,488.56,17.85,CAR01,Delivered
118931,102664,2025-06-02,2025-06-03,100,38.06,3806.0,25.87,2587.0,42.0,CAR01,Delivered
118932,102666,2025-06-02,2025-06-03,90,29.12,2620.8,17.79,1601.1,52.0,CAR03,Delivered
118933,102671,2025-06-02,2025-06-05,57,32.88,1874.16,20.72,1181.04,26.95,CAR01,Delivered
118934,102671,2025-06-02,2025-06-07,57,32.88,1874.16,20.72,1181.04,35.5,CAR03,Delivered
118935,102675,2025-06-02,2025-06-03,19,38.36,728.84,25.48,484.12,16.5,CAR03,Delivered
118936,102675,2025-06-02,2025-06-05,19,38.36,728.84,25.48,484.12,16.5,CAR03,Delivered
118937,102680,2025-06-02,2025-06-03,16,46.2,739.2,32.37,517.92,15.0,CAR03,Delivered
118938,102680,2025-06-02,2025-06-03,17,46.2,785.4,32.37,550.29,15.5,CAR02,Delivered
118939,102681,2025-06-02,2025-06-05,88,22.49,1979.12,15.76,1386.88,51.0,CAR02,Delivered
118940,102682,2025-06-02,2025-06-06,110,35.12,3863.2,23.32,2565.2,62.0,CAR03,Delivered
118941,102685,2025-06-02,2025-06-05,43,34.71,1492.53,21.86,939.98,28.5,CAR03,Delivered
118942,102686,2025-06-02,2025-06-03,83,41.62,3454.46,30.75,2552.25,48.5,CAR02,Delivered
118943,102689,2025-06-02,2025-06-05,85,59.59,5065.15,40.5,3442.5,49.5,CAR03,Delivered
118944,102690,2025-06-02,2025-06-05,18,44.75,805.5,32.02,576.36,13.3,CAR01,Delivered
118945,102690,2025-06-02,2025-06-04,19,44.75,850.25,32.02,608.38,13.65,CAR01,Delivered
118946,102691,2025-06-02,2025-06-07,56,29.74,1665.44,18.18,1018.08,35.0,CAR03,Delivered
118947,102691,2025-06-02,2025-06-04,56,29.74,1665.44,18.18,1018.08,26.6,CAR01,Delivered
118948,102692,2025-06-02,2025-06-08,12,46.6,559.2,30.95,371.4,13.0,CAR03,Delivered
118949,102692,2025-06-02,2025-06-03,13,46.6,605.8,30.95,402.35,13.5,CAR02,Delivered
118950,102699,2025-06-02,2025-06-05,27,42.98,1160.46,30.75,830.25,20.5,CAR03,Delivered
118951,102702,2025-06-02,2025-06-03,83,35.07,2910.81,22.56,1872.48,48.5,CAR02,Delivered
118952,102705,2025-06-02,2025-06-03,72,15.81,1138.32,10.17,732.24,43.0,CAR03,Delivered
118953,102711,2025-06-02,2025-06-05,46,26.21,1205.66,16.01,736.46,23.1,CAR01,Delivered
118954,102711,2025-06-02,2025-06-04,46,26.21,1205.66,16.01,736.46,23.1,CAR01,Delivered
118955,102712,2025-06-02,2025-06-05,97,25.16,2440.52,16.71,1620.87,55.5,CAR02,Delivered
118956,102714,2025-06-02,2025-06-04,42,30.71,1289.82,20.4,856.8,21.7,CAR01,Delivered
118957,102721,2025-06-02,2025-06-04,22,47.41,1043.02,29.87,657.14,18.0,CAR02,Delivered
118958,102721,2025-06-02,2025-06-05,23,47.41,1090.43,29.87,687.01,18.5,CAR02,Delivered
118959,102723,2025-06-02,2025-06-05,44,35.15,1546.6,23.89,1051.16,22.4,CAR01,Delivered
118960,102724,2025-06-02,2025-06-04,109,44.75,4877.75,32.02,3490.18,45.15,CAR01,Delivered
118961,102727,2025-06-02,2025-06-03,45,44.48,2001.6,28.03,1261.35,22.75,CAR01,Delivered
118962,102730,2025-06-02,2025-06-03,52,39.85,2072.2,25.1,1305.2,33.0,CAR02,Delivered
118963,102731,2025-06-02,2025-06-08,92,38.94,3582.48,28.77,2646.84,53.0,CAR03,Delivered
118964,102738,2025-06-02,2025-06-03,33,33.28,1098.24,22.62,746.46,23.5,CAR03,Delivered
118965,102738,2025-06-02,2025-06-04,33,33.28,1098.24,22.62,746.46,18.55,CAR01,Delivered
118966,102740,2025-06-02,2025-06-05,50,41.89,2094.5,26.95,1347.5,32.0,CAR02,Delivered
118967,102743,2025-06-02,2025-06-04,112,52.07,5831.84,37.25,4172.0,46.2,CAR01,Delivered
118968,102745,2025-06-02,2025-06-03,99,50.43,4992.57,37.25,3687.75,56.5,CAR02,Delivered
118969,102748,2025-06-02,2025-06-05,63,22.96,1446.48,15.25,960.75,38.5,CAR03,Delivered
118970,102749,2025-06-02,2025-06-05,42,40.46,1699.32,27.49,1154.58,21.7,CAR01,Delivered
118971,102753,2025-06-02,2025-06-04,41,46.6,1910.6,30.95,1268.95,27.5,CAR03,Delivered
118972,102753,2025-06-02,2025-06-05,41,46.6,1910.6,30.95,1268.95,21.35,CAR01,Delivered
118973,102756,2025-06-02,2025-06-04,81,32.14,2603.34,19.64,1590.84,47.5,CAR03,Delivered
118974,102759,2025-06-02,2025-06-05,113,42.17,4765.21,26.56,3001.28,63.5,CAR03,Delivered
118975,102764,2025-06-02,2025-06-04,104,20.35,2116.4,13.09,1361.36,59.0,CAR02,Delivered
118976,102765,2025-06-02,2025-06-03,36,38.06,1370.16,25.87,931.32,25.0,CAR03,Delivered
118977,102767,2025-06-02,2025-06-03,62,43.82,2716.84,32.37,2006.94,28.7,CAR01,Delivered
118978,102768,2025-06-02,2025-06-04,115,32.34,3719.1,23.89,2747.35,64.5,CAR02,Delivered
118979,102775,2025-06-02,2025-06-05,45,48.52,2183.4,34.0,1530.0,29.5,CAR03,Delivered
118980,102777,2025-06-02,2025-06-05,82,18.08,1482.56,11.63,953.66,48.0,CAR02,Delivered
118981,102779,2025-06-02,2025-06-04,103,41.3,4253.9,26.56,2735.68,43.05,CAR01,Delivered
118982,102781,2025-06-02,2025-06-05,33,44.48,1467.84,28.03,924.99,23.5,CAR02,Delivered
118983,102781,2025-06-02,2025-06-05,33,44.48,1467.84,28.03,924.99,23.5,CAR02,Delivered
118984,102783,2025-06-02,2025-06-04,75,41.89,3141.75,26.95,2021.25,44.5,CAR03,Delivered
118985,102785,2025-06-02,2025-06-04,35,26.31,920.85,17.48,611.8,24.5,CAR02,Delivered
118986,102788,2025-06-02,2025-06-05,47,31.78,1493.66,22.26,1046.22,23.45,CAR01,Delivered
118987,102797,2025-06-02,2025-06-05,84,20.8,1747.2,14.14,1187.76,36.4,CAR01,Delivered
118988,102799,2025-06-02,2025-06-05,30,33.99,1019.7,21.86,655.8,22.0,CAR02,Delivered
118989,102802,2025-06-02,2025-06-05,82,32.92,2699.44,21.86,1792.52,48.0,CAR03,Delivered
118990,102803,2025-06-02,2025-06-05,28,42.95,1202.6,26.25,735.0,21.0,CAR02,Delivered
118991,102804,2025-06-02,2025-06-03,109,26.53,2891.77,16.71,1821.39,45.15,CAR01,Delivered
118992,102806,2025-06-02,2025-06-05,68,35.07,2384.76,22.56,1534.08,41.0,CAR02,Delivered
118993,102809,2025-06-02,2025-06-04,74,43.57,3224.18,28.03,2074.22,44.0,CAR02,Delivered
118994,102810,2025-06-02,2025-06-04,42,39.85,1673.7,25.1,1054.2,21.7,CAR01,Delivered
118995,102811,2025-06-02,2025-06-04,96,48.23,4630.08,35.62,3419.52,40.6,CAR01,Delivered
118996,102814,2025-06-02,2025-06-03,47,53.77,2527.19,33.87,1591.89,30.5,CAR02,Delivered
118997,102815,2025-06-02,2025-06-05,118,51.45,6071.1,32.41,3824.38,66.0,CAR02,Delivered
118998,102821,2025-06-02,2025-06-03,74,35.66,2638.84,25.52,1888.48,32.9,CAR01,Delivered
118999,102825,2025-06-02,2025-06-03,14,48.23,675.22,35.62,498.68,14.0,CAR02,Delivered
119000,102825,2025-06-02,2025-06-04,15,48.23,723.45,35.62,534.3,14.5,CAR02,Delivered
119001,102826,2025-06-02,2025-06-07,48,56.61,2717.28,40.5,1944.0,31.0,CAR03,Delivered
119002,102829,2025-06-02,2025-06-03,42,30.71,1289.82,20.4,856.8,28.0,CAR02,Delivered
119003,102830,2025-06-02,2025-06-04,83,39.03,3239.49,25.1,2083.3,36.05,CAR01,Delivered
119004,102833,2025-06-02,2025-06-08,52,30.14,1567.28,22.26,1157.52,33.0,CAR03,Delivered
119005,102834,2025-06-02,2025-06-03,24,41.62,998.88,30.75,738.0,19.0,CAR03,Delivered
119006,102834,2025-06-02,2025-06-05,25,41.62,1040.5,30.75,768.75,19.5,CAR03,Delivered
119007,102840,2025-06-02,2025-06-05,42,40.56,1703.52,24.78,1040.76,21.7,CAR01,Delivered
119008,102841,2025-06-02,2025-06-04,35,32.8,1148.0,21.1,738.5,24.5,CAR02,Delivered
119009,102845,2025-06-02,2025-06-03,135,15.31,2066.85,10.17,1372.95,74.5,CAR02,Delivered
119010,102848,2025-06-02,2025-06-03,90,22.96,2066.4,15.25,1372.5,38.5,CAR01,Delivered
119011,102853,2025-06-02,2025-06-04,90,31.51,2835.9,19.26,1733.4,38.5,CAR01,Delivered
119012,102856,2025-06-02,2025-06-05,46,25.42,1169.32,16.01,736.46,30.0,CAR03,Delivered
119013,102858,2025-06-02,2025-06-05,90,47.11,4239.9,32.02,2881.8,38.5,CAR01,Delivered
119014,102860,2025-06-02,2025-06-03,163,20.35,3317.05,13.09,2133.67,64.05,CAR01,Delivered
119015,102861,2025-06-02,2025-06-04,22,52.42,1153.24,35.62,783.64,18.0,CAR03,Delivered
119016,102861,2025-06-02,2025-06-03,23,52.42,1205.66,35.62,819.26,15.05,CAR01,Delivered
119017,102863,2025-06-02,2025-06-05,97,36.92,3581.24,25.87,2509.39,40.95,CAR01,Delivered
119018,102865,2025-06-02,2025-06-05,158,25.41,4014.78,18.94,2992.52,62.3,CAR01,Delivered
119019,102871,2025-06-02,2025-06-03,88,39.06,3437.28,32.37,2848.56,51.0,CAR02,Delivered
119020,102872,2025-06-02,2025-06-04,85,43.34,3683.9,32.02,2721.7,49.5,CAR02,Delivered
119021,102877,2025-06-02,2025-06-03,88,34.53,3038.64,21.1,1856.8,51.0,CAR03,Delivered
119022,102884,2025-06-02,2025-06-03,69,44.1,3042.9,26.95,1859.55,41.5,CAR02,Delivered
119023,102886,2025-06-02,2025-06-04,58,39.34,2281.72,24.78,1437.24,27.3,CAR01,Delivered
119024,102890,2025-06-02,2025-06-06,35,46.02,1610.7,34.0,1190.0,24.5,CAR03,Delivered
119025,102891,2025-06-02,2025-06-04,74,42.78,3165.72,26.95,1994.3,44.0,CAR02,Delivered
119026,102893,2025-06-02,2025-06-05,100,22.94,2294.0,19.01,1901.0,57.0,CAR03,Delivered
119027,102896,2025-06-02,2025-06-04,63,35.65,2245.95,26.56,1673.28,38.5,CAR03,Delivered
119028,102896,2025-06-02,2025-06-05,64,35.65,2281.6,26.56,1699.84,39.0,CAR03,Delivered
119029,102897,2025-06-02,2025-06-03,36,50.02,1800.72,34.0,1224.0,19.6,CAR01,Delivered
119030,102898,2025-06-02,2025-06-05,54,55.48,2995.92,38.87,2098.98,34.0,CAR02,Delivered
119031,102902,2025-06-02,2025-06-05,92,15.81,1454.52,10.17,935.64,39.2,CAR01,Delivered
119032,102906,2025-06-02,2025-06-05,82,44.94,3685.08,37.25,3054.5,48.0,CAR03,Delivered
119033,102907,2025-06-02,2025-06-03,132,39.34,5192.88,24.78,3270.96,73.0,CAR02,Delivered
119034,102909,2025-06-02,2025-06-04,39,32.14,1253.46,19.64,765.96,20.65,CAR01,Delivered
119035,102919,2025-06-02,2025-06-05,55,39.62,2179.1,25.48,1401.4,34.5,CAR02,Delivered
119036,102921,2025-06-02,2025-06-05,101,26.53,2679.53,16.71,1687.71,57.5,CAR03,Delivered
119037,102922,2025-06-02,2025-06-04,35,53.77,1881.95,33.87,1185.45,24.5,CAR03,Delivered
119038,102925,2025-06-02,2025-06-05,31,29.46,913.26,20.64,639.84,22.5,CAR03,Delivered
119039,102925,2025-06-02,2025-06-04,32,29.46,942.72,20.64,660.48,23.0,CAR03,Delivered
119040,102926,2025-06-02,2025-06-07,76,20.47,1555.72,15.25,1159.0,45.0,CAR03,Delivered
119041,102928,2025-06-02,2025-06-03,106,41.56,4405.36,29.12,3086.72,60.0,CAR02,Delivered
119042,102932,2025-06-02,2025-06-03,54,39.85,2151.9,25.1,1355.4,34.0,CAR03,Delivered
119043,102935,2025-06-02,2025-06-05,15,55.48,832.2,38.87,583.05,14.5,CAR03,Delivered
119044,102935,2025-06-02,2025-06-03,16,55.48,887.68,38.87,621.92,12.6,CAR01,Delivered
119045,102940,2025-06-02,2025-06-05,88,30.53,2686.64,19.64,1728.32,51.0,CAR03,Delivered
119046,102942,2025-06-02,2025-06-03,104,29.77,3096.08,22.18,2306.72,59.0,CAR02,Delivered
119047,102943,2025-06-02,2025-06-05,97,42.17,4090.49,26.56,2576.32,55.5,CAR02,Delivered
119048,102947,2025-06-02,2025-06-05,87,42.78,3721.86,26.95,2344.65,37.45,CAR01,Delivered
119049,102951,2025-06-02,2025-06-05,44,41.7,1834.8,25.48,1121.12,29.0,CAR02,Delivered
119050,102957,2025-06-02,2025-06-05,109,38.69,4217.21,23.64,2576.76,61.5,CAR02,Delivered
119051,102958,2025-06-02,2025-06-05,101,47.11,4758.11,32.02,3234.02,57.5,CAR03,Delivered
119052,102968,2025-06-02,2025-06-04,31,25.74,797.94,19.01,589.31,17.85,CAR01,Delivered
119053,102972,2025-06-02,2025-06-05,31,47.17,1462.27,31.33,971.23,22.5,CAR03,Delivered
119054,102975,2025-06-02,2025-06-05,105,29.46,3093.3,20.64,2167.2,59.5,CAR02,Delivered
119055,102976,2025-06-02,2025-06-04,123,33.38,4105.74,20.4,2509.2,68.5,CAR02,Delivered
119056,102977,2025-06-02,2025-06-03,42,48.26,2026.92,29.49,1238.58,28.0,CAR02,Delivered
119057,102981,2025-06-02,2025-06-05,87,32.34,2813.58,23.89,2078.43,50.5,CAR02,Delivered
119058,102986,2025-06-02,2025-06-03,57,50.65,2887.05,30.95,1764.15,35.5,CAR02,Delivered
119059,102989,2025-06-02,2025-06-03,159,37.32,5933.88,24.78,3940.02,86.5,CAR03,Delivered
119060,102993,2025-06-02,2025-06-05,83,22.94,1904.02,19.01,1577.83,48.5,CAR03,Delivered
119061,102997,2025-06-02,2025-06-04,43,30.14,1296.02,22.26,957.18,28.5,CAR03,Delivered
119062,102997,2025-06-02,2025-06-03,44,30.14,1326.16,22.26,979.44,29.0,CAR03,Delivered
119063,103000,2025-06-02,2025-06-03,83,32.23,2675.09,24.02,1993.66,36.05,CAR01,Delivered
119064,103003,2025-06-02,2025-06-03,18,39.94,718.92,27.14,488.52,13.3,CAR01,Delivered
119065,103003,2025-06-02,2025-06-04,18,39.94,718.92,27.14,488.52,13.3,CAR01,Delivered
119066,103007,2025-06-02,2025-06-04,28,35.78,1001.84,21.86,612.08,16.8,CAR01,Delivered
119067,103007,2025-06-02,2025-06-05,29,35.78,1037.62,21.86,633.94,21.5,CAR03,Delivered
119068,103011,2025-06-02,2025-06-05,100,46.02,4602.0,34.0,3400.0,57.0,CAR02,Delivered
119069,103013,2025-06-02,2025-06-04,65,19.53,1269.45,14.55,945.75,39.5,CAR02,Delivered
119070,103016,2025-06-02,2025-06-04,42,36.74,1543.08,27.14,1139.88,28.0,CAR03,Delivered
119071,103017,2025-06-02,2025-06-06,88,15.31,1347.28,10.17,894.96,51.0,CAR03,Delivered
119072,103026,2025-06-02,2025-06-04,91,44.4,4040.4,29.49,2683.59,52.5,CAR02,Delivered
119073,103027,2025-06-02,2025-06-03,30,38.06,1141.8,25.87,776.1,22.0,CAR03,Delivered
119074,103027,2025-06-02,2025-06-05,30,38.06,1141.8,25.87,776.1,22.0,CAR03,Delivered
119075,102644,2025-06-03,2025-06-04,48,44.72,2146.56,30.39,1458.72,31.0,CAR02,Delivered
119076,102645,2025-06-03,2025-06-06,55,41.56,2285.8,29.12,1601.6,34.5,CAR02,Delivered
119077,102646,2025-06-03,2025-06-06,39,30.71,1197.69,20.4,795.6,26.5,CAR02,Delivered
119078,102647,2025-06-03,2025-06-05,28,37.79,1058.12,25.1,702.8,21.0,CAR02,Delivered
119079,102647,2025-06-03,2025-06-05,29,37.79,1095.91,25.1,727.9,17.15,CAR01,Delivered
119080,102649,2025-06-03,2025-06-06,66,40.71,2686.86,29.12,1921.92,30.1,CAR01,Delivered
119081,102650,2025-06-03,2025-06-04,55,35.81,1969.55,22.56,1240.8,34.5,CAR02,Delivered
119082,102658,2025-06-03,2025-06-05,43,48.26,2075.18,29.49,1268.07,28.5,CAR03,Delivered
119083,102660,2025-06-03,2025-06-05,28,33.99,951.72,21.86,612.08,21.0,CAR03,Delivered
119084,102662,2025-06-03,2025-06-05,87,33.89,2948.43,24.24,2108.88,50.5,CAR02,Delivered
119085,102663,2025-06-03,2025-06-05,117,22.63,2647.71,14.55,1702.35,65.5,CAR02,Delivered
119086,102667,2025-06-03,2025-06-04,117,42.48,4970.16,30.39,3555.63,65.5,CAR02,Delivered
119087,102670,2025-06-03,2025-06-04,115,18.08,2079.2,11.63,1337.45,47.25,CAR01,Delivered
119088,102673,2025-06-03,2025-06-05,50,28.99,1449.5,19.26,963.0,32.0,CAR03,Delivered
119089,102673,2025-06-03,2025-06-06,51,28.99,1478.49,19.26,982.26,24.85,CAR01,Delivered
119090,102676,2025-06-03,2025-06-04,88,28.6,2516.8,17.48,1538.24,51.0,CAR02,Delivered
119091,102678,2025-06-03,2025-06-05,51,28.25,1440.75,18.18,927.18,32.5,CAR03,Delivered
119092,102679,2025-06-03,2025-06-05,19,40.8,775.2,26.25,498.75,16.5,CAR03,Delivered
119093,102679,2025-06-03,2025-06-05,20,40.8,816.0,26.25,525.0,17.0,CAR03,Delivered
119094,102683,2025-06-03,2025-06-04,76,47.17,3584.92,31.33,2381.08,45.0,CAR02,Delivered
119095,102687,2025-06-03,2025-06-04,109,48.26,5260.34,29.49,3214.41,61.5,CAR03,Delivered
119096,102688,2025-06-03,2025-06-06,32,24.81,793.92,17.39,556.48,23.0,CAR02,Delivered
119097,102693,2025-06-03,2025-06-06,106,44.48,4714.88,28.03,2971.18,60.0,CAR02,Delivered
119098,102694,2025-06-03,2025-06-06,77,22.49,1731.73,15.76,1213.52,45.5,CAR02,Delivered
119099,102695,2025-06-03,2025-06-06,39,47.17,1839.63,31.33,1221.87,26.5,CAR03,Delivered
119100,102695,2025-06-03,2025-06-05,40,47.17,1886.8,31.33,1253.2,27.0,CAR03,Delivered
119101,102703,2025-06-03,2025-06-04,31,31.78,985.18,22.26,690.06,17.85,CAR01,Delivered
119102,102708,2025-06-03,2025-06-06,85,37.02,3146.7,23.32,1982.2,36.75,CAR01,Delivered
119103,102713,2025-06-03,2025-06-05,74,36.41,2694.34,25.52,1888.48,32.9,CAR01,Delivered
119104,102715,2025-06-03,2025-06-06,81,33.38,2703.78,20.4,1652.4,35.35,CAR01,Delivered
119105,102717,2025-06-03,2025-06-06,33,20.35,671.55,13.09,431.97,18.55,CAR01,Delivered
119106,102718,2025-06-03,2025-06-05,95,42.95,4080.25,26.25,2493.75,54.5,CAR02,Delivered
119107,102720,2025-06-03,2025-06-06,44,41.14,1810.16,30.39,1337.16,29.0,CAR03,Delivered
119108,102722,2025-06-03,2025-06-06,52,30.14,1567.28,22.26,1157.52,25.2,CAR01,Delivered
119109,102726,2025-06-03,2025-06-06,102,24.96,2545.92,15.25,1555.5,42.7,CAR01,Delivered
119110,102728,2025-06-03,2025-06-06,30,29.46,883.8,20.64,619.2,22.0,CAR02,Delivered
119111,102732,2025-06-03,2025-06-06,34,32.76,1113.84,22.26,756.84,24.0,CAR03,Delivered
119112,102732,2025-06-03,2025-06-06,34,32.76,1113.84,22.26,756.84,18.9,CAR01,Delivered
119113,102735,2025-06-03,2025-06-06,51,40.56,2068.56,24.78,1263.78,32.5,CAR02,Delivered
119114,102735,2025-06-03,2025-06-05,51,40.56,2068.56,24.78,1263.78,24.85,CAR01,Delivered
119115,102737,2025-06-03,2025-06-04,15,30.37,455.55,20.64,309.6,12.25,CAR01,Delivered
119116,102737,2025-06-03,2025-06-05,16,30.37,485.92,20.64,330.24,15.0,CAR02,Delivered
119117,102739,2025-06-03,2025-06-04,36,42.95,1546.2,26.25,945.0,25.0,CAR02,Delivered
119118,102747,2025-06-03,2025-06-04,108,36.92,3987.36,25.87,2793.96,44.8,CAR01,Delivered
119119,102754,2025-06-03,2025-06-05,82,16.64,1364.48,10.17,833.94,48.0,CAR03,Delivered
119120,102757,2025-06-03,2025-06-05,52,54.81,2850.12,37.25,1937.0,25.2,CAR01,Delivered
119121,102758,2025-06-03,2025-06-05,92,28.51,2622.92,18.94,1742.48,53.0,CAR03,Delivered
119122,102760,2025-06-03,2025-06-04,117,48.12,5630.04,30.95,3621.15,65.5,CAR02,Delivered
119123,102761,2025-06-03,2025-06-04,31,45.86,1421.66,28.03,868.93,17.85,CAR01,Delivered
119124,102769,2025-06-03,2025-06-06,50,57.8,2890.0,40.5,2025.0,32.0,CAR02,Delivered
119125,102769,2025-06-03,2025-06-05,51,57.8,2947.8,40.5,2065.5,32.5,CAR03,Delivered
119126,102773,2025-06-03,2025-06-05,71,41.08,2916.68,25.1,1782.1,42.5,CAR03,Delivered
119127,102774,2025-06-03,2025-06-04,46,30.06,1382.76,18.94,871.24,30.0,CAR02,Delivered
119128,102776,2025-06-03,2025-06-04,99,42.33,4190.67,28.77,2848.23,41.65,CAR01,Delivered
119129,102778,2025-06-03,2025-06-05,42,20.8,873.6,14.14,593.88,28.0,CAR03,Delivered
119130,102780,2025-06-03,2025-06-08,91,23.11,2103.01,14.55,1324.05,52.5,CAR03,Delivered
119131,102782,2025-06-03,2025-06-06,91,42.48,3865.68,30.39,2765.49,52.5,CAR02,Delivered
119132,102786,2025-06-03,2025-06-04,89,42.19,3754.91,28.03,2494.67,51.5,CAR02,Delivered
119133,102791,2025-06-03,2025-06-04,38,36.17,1374.46,24.02,912.76,26.0,CAR02,Delivered
119134,102792,2025-06-03,2025-06-05,44,37.34,1642.96,24.02,1056.88,29.0,CAR03,Delivered
119135,102792,2025-06-03,2025-06-05,45,37.34,1680.3,24.02,1080.9,29.5,CAR03,Delivered
119136,102795,2025-06-03,2025-06-05,95,41.3,3923.5,26.56,2523.2,54.5,CAR03,Delivered
119137,102796,2025-06-03,2025-06-06,68,44.4,3019.2,29.49,2005.32,41.0,CAR03,Delivered
119138,102798,2025-06-03,2025-06-04,29,38.74,1123.46,27.14,787.06,21.5,CAR03,Delivered
119139,102798,2025-06-03,2025-06-06,30,38.74,1162.2,27.14,814.2,22.0,CAR03,Delivered
119140,102800,2025-06-03,2025-06-06,25,47.41,1185.25,29.87,746.75,19.5,CAR02,Delivered
119141,102801,2025-06-03,2025-06-06,68,39.03,2654.04,25.1,1706.8,30.8,CAR01,Delivered
119142,102805,2025-06-03,2025-06-04,97,48.88,4741.36,29.87,2897.39,55.5,CAR03,Delivered
119143,102812,2025-06-03,2025-06-06,76,30.06,2284.56,18.94,1439.44,45.0,CAR03,Delivered
119144,102817,2025-06-03,2025-06-05,34,29.74,1011.16,18.18,618.12,18.9,CAR01,Delivered
119145,102818,2025-06-03,2025-06-06,61,33.49,2042.89,21.1,1287.1,28.35,CAR01,Delivered
119146,102820,2025-06-03,2025-06-06,25,33.4,835.0,22.18,554.5,19.5,CAR03,Delivered
119147,102824,2025-06-03,2025-06-06,105,32.76,3439.8,22.26,2337.3,59.5,CAR02,Delivered
119148,102827,2025-06-03,2025-06-06,13,43.38,563.94,30.39,395.07,13.5,CAR02,Delivered
119149,102827,2025-06-03,2025-06-04,14,43.38,607.32,30.39,425.46,14.0,CAR02,Delivered
119150,102831,2025-06-03,2025-06-05,111,39.06,4335.66,32.37,3593.07,62.5,CAR02,Delivered
119151,102839,2025-06-03,2025-06-06,31,55.43,1718.33,33.87,1049.97,17.85,CAR01,Delivered
119152,102843,2025-06-03,2025-06-06,88,29.77,2619.76,22.18,1951.84,51.0,CAR03,Delivered
119153,102851,2025-06-03,2025-06-05,49,51.0,2499.0,33.87,1659.63,31.5,CAR03,Delivered
119154,102855,2025-06-03,2025-06-05,90,44.1,3969.0,26.95,2425.5,52.0,CAR02,Delivered
119155,102857,2025-06-03,2025-06-06,62,27.36,1696.32,18.18,1127.16,38.0,CAR03,Delivered
119156,102859,2025-06-03,2025-06-08,57,19.14,1090.98,14.14,805.98,35.5,CAR03,Delivered
