OrderLineID,OrderID,LineNumber,OrderDate,PromisedDate,CustomerID,ProductID,ProductName,Category,Brand,UnitsPerCase,WarehouseID,OrderedCases,CancelledCases,ListPricePerCaseGBP,DiscountRate,PromoCode,OrderStatus
126530,SO0063537,2,2025-09-27,2025-10-01,3024,SKU047,Home Care Variant 11,Home Care,BrightNest,6,WH04,45,0,55.43,0.05,,Closed
126531,SO0063538,1,2025-09-27,2025-10-01,11206,SKU022,Snacks Variant 10,Snacks,Crispa,24,WH02,70,0,44.72,0.05,,Closed
126532,SO0063538,2,2025-09-27,2025-10-01,11206,SKU034,Personal Care Variant 10,Personal Care,Purely,24,WH02,87,0,48.88,0.08,,Closed
126533,SO0063539,1,2025-09-27,2025-10-01,638,SKU005,Beverages Variant 05,Beverages,Vale,6,WH02,101,0,28.6,0.08,,Closed
126534,SO0063540,1,2025-09-27,2025-10-01,739,SKU028,Personal Care Variant 04,Personal Care,Purely,24,WH03,83,0,34.53,0.03,,Closed
126535,SO0063540,2,2025-09-27,2025-10-01,739,SKU041,Home Care Variant 05,Home Care,BrightNest,6,WH03,70,0,41.08,0.03,,Closed
126536,SO0063540,3,2025-09-27,2025-10-01,739,SKU033,Personal Care Variant 09,Personal Care,Purely,12,WH03,48,0,46.49,0.08,,Closed
126537,SO0063541,1,2025-09-27,2025-10-01,494,SKU038,Home Care Variant 02,Home Care,BrightNest,6,WH02,70,0,33.9,0.03,,Closed
126538,SO0063541,2,2025-09-27,2025-10-01,494,SKU022,Snacks Variant 10,Snacks,Crispa,24,WH02,31,0,44.72,0.03,,Closed
126539,SO0063542,1,2025-09-27,2025-10-01,8756,SKU045,Home Care Variant 09,Home Care,BrightNest,12,WH04,88,0,50.65,0.08,,Closed
126540,SO0063542,2,2025-09-27,2025-10-01,8756,SKU022,Snacks Variant 10,Snacks,Crispa,24,WH04,114,0,44.72,0.05,,Closed
126541,SO0063543,1,2025-09-27,2025-10-01,7455,SKU024,Snacks Variant 12,Snacks,Crispa,12,WH03,104,0,20.8,0,,Closed
126542,SO0063543,2,2025-09-27,2025-10-01,7455,SKU029,Personal Care Variant 05,Personal Care,Purely,6,WH03,92,0,36.92,0.08,,Closed
126543,SO0063543,3,2025-09-27,2025-10-01,7455,SKU051,Packaged Foods Variant 03,Packaged Foods,PantryCo,12,WH03,85,0,40.46,0.05,,Closed
126544,SO0063544,1,2025-09-27,2025-10-01,5668,SKU048,Home Care Variant 12,Home Care,BrightNest,12,WH04,78,0,29.12,0,,Closed
126545,SO0063545,1,2025-09-27,2025-10-01,10611,SKU047,Home Care Variant 11,Home Care,BrightNest,6,WH03,55,0,55.43,0.05,,Closed
126546,SO0063545,2,2025-09-27,2025-10-01,10611,SKU027,Personal Care Variant 03,Personal Care,Purely,12,WH03,31,0,32.14,0.08,,Closed
126547,SO0063546,1,2025-09-27,2025-10-01,6395,SKU024,Snacks Variant 12,Snacks,Crispa,12,WH03,50,0,20.8,0.08,,Closed
126548,SO0063547,1,2025-09-27,2025-10-01,7351,SKU052,Packaged Foods Variant 04,Packaged Foods,PantryCo,24,WH03,47,0,42.85,0.08,,Closed
126549,SO0063547,2,2025-09-27,2025-10-01,7351,SKU041,Home Care Variant 05,Home Care,BrightNest,6,WH03,79,0,41.08,0.08,,Closed
126550,SO0063547,3,2025-09-27,2025-10-01,7351,SKU043,Home Care Variant 07,Home Care,BrightNest,24,WH03,79,0,45.86,0.03,,Closed
126551,SO0063548,1,2025-09-27,2025-10-01,4487,SKU035,Personal Care Variant 11,Personal Care,Purely,6,WH03,93,0,51.27,0.05,,Closed
126552,SO0063548,2,2025-09-27,2025-10-01,4487,SKU032,Personal Care Variant 08,Personal Care,Purely,6,WH03,65,0,44.1,0,,Closed
126553,SO0063548,3,2025-09-27,2025-10-01,4487,SKU009,Beverages Variant 09,Beverages,Vale,12,WH03,46,0,38.17,0,,Closed
126554,SO0063549,1,2025-09-27,2025-10-01,4079,SKU031,Personal Care Variant 07,Personal Care,Purely,24,WH03,56,0,41.7,0.05,,Closed
126555,SO0063549,2,2025-09-27,2025-10-01,4079,SKU036,Personal Care Variant 12,Personal Care,Purely,12,WH03,25,0,24.96,0.08,,Closed
126556,SO0063549,3,2025-09-27,2025-10-01,4079,SKU057,Packaged Foods Variant 09,Packaged Foods,PantryCo,12,WH03,116,0,54.81,0,,Closed
126557,SO0063550,1,2025-09-27,2025-10-01,9930,SKU018,Snacks Variant 06,Snacks,Crispa,12,WH02,57,0,35.15,0,,Closed
126558,SO0063550,2,2025-09-27,2025-10-01,9930,SKU060,Packaged Foods Variant 12,Packaged Foods,PantryCo,12,WH02,59,0,33.28,0.03,,Closed
126559,SO0063550,3,2025-09-27,2025-10-01,9930,SKU001,Beverages Variant 01,Beverages,Vale,24,WH02,66,0,19.03,0,,Closed
126560,SO0063551,1,2025-09-27,2025-10-01,720,SKU052,Packaged Foods Variant 04,Packaged Foods,PantryCo,24,WH04,56,0,42.85,0.05,,Closed
126561,SO0063552,1,2025-09-27,2025-10-01,2121,SKU046,Home Care Variant 10,Home Care,BrightNest,24,WH01,79,0,53.04,0,,Closed
126562,SO0063552,2,2025-09-27,2025-10-01,2121,SKU025,Personal Care Variant 01,Personal Care,Purely,24,WH01,55,0,27.35,0.08,,Closed
126563,SO0063552,3,2025-09-27,2025-10-01,2121,SKU015,Snacks Variant 03,Snacks,Crispa,12,WH01,49,0,27.98,0,,Closed
126564,SO0063553,1,2025-09-27,2025-10-01,8255,SKU029,Personal Care Variant 05,Personal Care,Purely,6,WH03,78,0,36.92,0.05,,Closed
126565,SO0063553,2,2025-09-27,2025-10-01,8255,SKU037,Home Care Variant 01,Home Care,BrightNest,24,WH03,115,0,31.51,0,,Closed
126566,SO0063554,1,2025-09-27,2025-10-01,10138,SKU036,Personal Care Variant 12,Personal Care,Purely,12,WH02,110,0,24.96,0.05,,Closed
126567,SO0063554,2,2025-09-27,2025-10-01,10138,SKU007,Beverages Variant 07,Beverages,Vale,24,WH02,56,0,33.38,0.03,,Closed
126568,SO0063555,1,2025-09-27,2025-10-01,4796,SKU034,Personal Care Variant 10,Personal Care,Purely,24,WH04,77,0,48.88,0.03,,Closed
126569,SO0063555,2,2025-09-27,2025-10-01,4796,SKU046,Home Care Variant 10,Home Care,BrightNest,24,WH04,113,0,53.04,0.05,,Closed
126570,SO0063556,1,2025-09-27,2025-10-01,3362,SKU049,Packaged Foods Variant 01,Packaged Foods,PantryCo,24,WH02,100,0,35.67,0.08,,Closed
126571,SO0063556,2,2025-09-27,2025-10-01,3362,SKU036,Personal Care Variant 12,Personal Care,Purely,12,WH02,114,0,24.96,0.03,,Closed
126572,SO0063557,1,2025-09-27,2025-10-01,9569,SKU034,Personal Care Variant 10,Personal Care,Purely,24,WH01,34,0,48.88,0.03,,Closed
126573,SO0063557,2,2025-09-27,2025-10-01,9569,SKU026,Personal Care Variant 02,Personal Care,Purely,6,WH01,89,0,29.74,0,,Closed
126574,SO0063558,1,2025-09-27,2025-10-01,5827,SKU059,Packaged Foods Variant 11,Packaged Foods,PantryCo,6,WH03,32,0,59.59,0.05,,Closed
126575,SO0063558,2,2025-09-27,2025-10-01,5827,SKU019,Snacks Variant 07,Snacks,Crispa,24,WH03,32,0,37.54,0.03,,Closed
126576,SO0063559,1,2025-09-27,2025-10-01,7476,SKU022,Snacks Variant 10,Snacks,Crispa,24,WH04,52,0,44.72,0.03,,Closed
126577,SO0063559,2,2025-09-27,2025-10-01,7476,SKU044,Home Care Variant 08,Home Care,BrightNest,6,WH04,92,0,48.26,0,,Closed
126578,SO0063559,3,2025-09-27,2025-10-01,7476,SKU027,Personal Care Variant 03,Personal Care,Purely,12,WH04,74,0,32.14,0.03,,Closed
126579,SO0063560,1,2025-09-27,2025-10-01,3165,SKU043,Home Care Variant 07,Home Care,BrightNest,24,WH01,96,0,45.86,0.05,,Closed
126580,SO0063560,2,2025-09-27,2025-10-01,3165,SKU047,Home Care Variant 11,Home Care,BrightNest,6,WH01,46,0,55.43,0.03,,Closed
126581,SO0063560,3,2025-09-27,2025-10-01,3165,SKU026,Personal Care Variant 02,Personal Care,Purely,6,WH01,99,0,29.74,0,,Closed
126582,SO0063561,1,2025-09-27,2025-10-01,3617,SKU038,Home Care Variant 02,Home Care,BrightNest,6,WH01,78,0,33.9,0.08,,Closed
126583,SO0063561,2,2025-09-27,2025-10-01,3617,SKU032,Personal Care Variant 08,Personal Care,Purely,6,WH01,49,0,44.1,0.03,,Closed
126584,SO0063562,1,2025-09-27,2025-10-01,6334,SKU052,Packaged Foods Variant 04,Packaged Foods,PantryCo,24,WH02,43,0,42.85,0.05,,Closed
126585,SO0063563,1,2025-09-27,2025-10-01,1723,SKU059,Packaged Foods Variant 11,Packaged Foods,PantryCo,6,WH03,70,0,59.59,0.03,,Closed
126586,SO0063563,2,2025-09-27,2025-10-01,1723,SKU060,Packaged Foods Variant 12,Packaged Foods,PantryCo,12,WH03,102,0,33.28,0.03,,Closed
126587,SO0063563,3,2025-09-27,2025-10-01,1723,SKU014,Snacks Variant 02,Snacks,Crispa,6,WH03,33,0,25.58,0.05,,Closed
126588,SO0063564,1,2025-09-27,2025-10-01,9636,SKU021,Snacks Variant 09,Snacks,Crispa,12,WH04,55,0,42.33,0.08,,Closed
126589,SO0063564,2,2025-09-27,2025-10-01,9636,SKU049,Packaged Foods Variant 01,Packaged Foods,PantryCo,24,WH04,45,0,35.67,0.08,,Closed
126590,SO0063565,1,2025-09-27,2025-10-01,2102,SKU001,Beverages Variant 01,Beverages,Vale,24,WH02,28,0,19.03,0.08,,Closed
126591,SO0063566,1,2025-09-27,2025-10-01,1241,SKU044,Home Care Variant 08,Home Care,BrightNest,6,WH01,92,0,48.26,0.03,,Closed
126592,SO0063567,1,2025-09-27,2025-10-01,7196,SKU034,Personal Care Variant 10,Personal Care,Purely,24,WH04,73,0,48.88,0.03,,Closed
126593,SO0063567,2,2025-09-27,2025-10-01,7196,SKU021,Snacks Variant 09,Snacks,Crispa,12,WH04,54,0,42.33,0.05,,Closed
126594,SO0063567,3,2025-09-27,2025-10-01,7196,SKU016,Snacks Variant 04,Snacks,Crispa,24,WH04,113,0,30.37,0.08,,Closed
126595,SO0063568,1,2025-09-27,2025-10-01,6595,SKU018,Snacks Variant 06,Snacks,Crispa,12,WH03,28,0,35.15,0.08,,Closed
126596,SO0063568,2,2025-09-27,2025-10-01,6595,SKU045,Home Care Variant 09,Home Care,BrightNest,12,WH03,25,0,50.65,0.03,,Closed
126597,SO0063569,1,2025-09-27,2025-10-01,11122,SKU055,Packaged Foods Variant 07,Packaged Foods,PantryCo,24,WH02,33,0,50.02,0.08,,Closed
126598,SO0063569,2,2025-09-27,2025-10-01,11122,SKU059,Packaged Foods Variant 11,Packaged Foods,PantryCo,6,WH02,42,0,59.59,0.08,,Closed
126599,SO0063569,3,2025-09-27,2025-10-01,11122,SKU012,Beverages Variant 12,Beverages,Vale,12,WH02,93,0,16.64,0.03,,Closed
126600,SO0063570,1,2025-09-27,2025-10-01,4123,SKU003,Beverages Variant 03,Beverages,Vale,12,WH03,85,0,23.82,0,,Closed
126601,SO0063570,2,2025-09-27,2025-10-01,4123,SKU020,Snacks Variant 08,Snacks,Crispa,6,WH03,115,0,39.94,0.05,,Closed
126602,SO0063570,3,2025-09-27,2025-10-01,4123,SKU029,Personal Care Variant 05,Personal Care,Purely,6,WH03,34,0,36.92,0.08,,Closed
126603,SO0063571,1,2025-09-27,2025-10-01,6821,SKU026,Personal Care Variant 02,Personal Care,Purely,6,WH01,72,0,29.74,0,,Closed
126604,SO0063571,2,2025-09-27,2025-10-01,6821,SKU051,Packaged Foods Variant 03,Packaged Foods,PantryCo,12,WH01,34,0,40.46,0.08,,Closed
126605,SO0063571,3,2025-09-27,2025-10-01,6821,SKU047,Home Care Variant 11,Home Care,BrightNest,6,WH01,86,0,55.43,0.08,,Closed
126606,SO0063572,1,2025-09-27,2025-10-01,8014,SKU047,Home Care Variant 11,Home Care,BrightNest,6,WH02,31,31,55.43,0.03,,Cancelled
126607,SO0063572,2,2025-09-27,2025-10-01,8014,SKU010,Beverages Variant 10,Beverages,Vale,24,WH02,39,0,40.56,0.08,,Closed
126608,SO0063573,1,2025-09-27,2025-10-01,5978,SKU021,Snacks Variant 09,Snacks,Crispa,12,WH02,73,0,42.33,0,,Closed
126609,SO0063573,2,2025-09-27,2025-10-01,5978,SKU008,Beverages Variant 08,Beverages,Vale,6,WH02,48,0,35.78,0,,Closed
126610,SO0063574,1,2025-09-27,2025-10-01,7187,SKU024,Snacks Variant 12,Snacks,Crispa,12,WH03,45,0,20.8,0.03,,Closed
126611,SO0063574,2,2025-09-27,2025-10-01,7187,SKU005,Beverages Variant 05,Beverages,Vale,6,WH03,59,0,28.6,0.05,,Closed
126612,SO0063574,3,2025-09-27,2025-10-01,7187,SKU036,Personal Care Variant 12,Personal Care,Purely,12,WH03,111,0,24.96,0.05,,Closed
126613,SO0063575,1,2025-09-27,2025-10-01,10852,SKU027,Personal Care Variant 03,Personal Care,Purely,12,WH04,83,0,32.14,0,,Closed
126614,SO0063576,1,2025-09-27,2025-10-01,9718,SKU058,Packaged Foods Variant 10,Packaged Foods,PantryCo,24,WH02,54,0,57.2,0.03,,Closed
126615,SO0063577,1,2025-09-27,2025-10-01,4946,SKU033,Personal Care Variant 09,Personal Care,Purely,12,WH02,62,0,46.49,0,,Closed
126616,SO0063577,2,2025-09-27,2025-10-01,4946,SKU002,Beverages Variant 02,Beverages,Vale,6,WH02,52,52,21.42,0,,Cancelled
126617,SO0063577,3,2025-09-27,2025-10-01,4946,SKU038,Home Care Variant 02,Home Care,BrightNest,6,WH02,25,0,33.9,0.03,,Closed
126618,SO0063578,1,2025-09-27,2025-10-01,4455,SKU042,Home Care Variant 06,Home Care,BrightNest,12,WH03,48,0,43.47,0.05,,Closed
126619,SO0063578,2,2025-09-27,2025-10-01,4455,SKU007,Beverages Variant 07,Beverages,Vale,24,WH03,43,0,33.38,0.03,,Closed
126620,SO0063578,3,2025-09-27,2025-10-01,4455,SKU004,Beverages Variant 04,Beverages,Vale,24,WH03,41,0,26.21,0.08,,Closed
126621,SO0063579,1,2025-09-27,2025-10-01,4977,SKU041,Home Care Variant 05,Home Care,BrightNest,6,WH01,65,0,41.08,0.03,,Closed
126622,SO0063579,2,2025-09-27,2025-10-01,4977,SKU004,Beverages Variant 04,Beverages,Vale,24,WH01,66,0,26.21,0.05,,Closed
126623,SO0063580,1,2025-09-27,2025-10-01,9604,SKU019,Snacks Variant 07,Snacks,Crispa,24,WH04,56,56,37.54,0.03,,Cancelled
126624,SO0063581,1,2025-09-27,2025-10-01,5984,SKU057,Packaged Foods Variant 09,Packaged Foods,PantryCo,12,WH04,64,0,54.81,0,,Closed
126625,SO0063581,2,2025-09-27,2025-10-01,5984,SKU046,Home Care Variant 10,Home Care,BrightNest,24,WH04,97,0,53.04,0.03,,Closed
126626,SO0063582,1,2025-09-27,2025-10-01,11734,SKU026,Personal Care Variant 02,Personal Care,Purely,6,WH02,84,0,29.74,0,,Closed
126627,SO0063582,2,2025-09-27,2025-10-01,11734,SKU048,Home Care Variant 12,Home Care,BrightNest,12,WH02,84,0,29.12,0.03,,Closed
126628,SO0063583,1,2025-09-27,2025-10-01,11918,SKU011,Beverages Variant 11,Beverages,Vale,6,WH02,77,0,42.95,0.08,,Closed
126629,SO0063583,2,2025-09-27,2025-10-01,11918,SKU014,Snacks Variant 02,Snacks,Crispa,6,WH02,46,0,25.58,0.05,,Closed
126630,SO0063584,1,2025-09-27,2025-10-01,6945,SKU029,Personal Care Variant 05,Personal Care,Purely,6,WH01,44,0,36.92,0.05,,Closed
126631,SO0063585,1,2025-09-27,2025-10-01,4514,SKU035,Personal Care Variant 11,Personal Care,Purely,6,WH02,69,0,51.27,0,,Closed
126632,SO0063585,2,2025-09-27,2025-10-01,4514,SKU011,Beverages Variant 11,Beverages,Vale,6,WH02,86,0,42.95,0.08,,Closed
126633,SO0063586,1,2025-09-27,2025-10-01,8441,SKU032,Personal Care Variant 08,Personal Care,Purely,6,WH01,65,0,44.1,0.08,,Closed
126634,SO0063586,2,2025-09-27,2025-10-01,8441,SKU038,Home Care Variant 02,Home Care,BrightNest,6,WH01,108,0,33.9,0.05,,Closed
126635,SO0063587,1,2025-09-27,2025-10-01,9454,SKU054,Packaged Foods Variant 06,Packaged Foods,PantryCo,12,WH02,46,0,47.63,0.08,,Closed
126636,SO0063587,2,2025-09-27,2025-10-01,9454,SKU059,Packaged Foods Variant 11,Packaged Foods,PantryCo,6,WH02,83,0,59.59,0.08,,Closed
126637,SO0063587,3,2025-09-27,2025-10-01,9454,SKU025,Personal Care Variant 01,Personal Care,Purely,24,WH02,52,0,27.35,0.05,,Closed
126638,SO0063588,1,2025-09-27,2025-10-01,10152,SKU057,Packaged Foods Variant 09,Packaged Foods,PantryCo,12,WH04,42,0,54.81,0.05,,Closed
126639,SO0063588,2,2025-09-27,2025-10-01,10152,SKU034,Personal Care Variant 10,Personal Care,Purely,24,WH04,110,0,48.88,0.08,,Closed
126640,SO0063588,3,2025-09-27,2025-10-01,10152,SKU042,Home Care Variant 06,Home Care,BrightNest,12,WH04,89,0,43.47,0.08,,Closed
126641,SO0063589,1,2025-09-27,2025-10-01,9050,SKU054,Packaged Foods Variant 06,Packaged Foods,PantryCo,12,WH02,34,0,47.63,0,,Closed
126642,SO0063590,1,2025-09-27,2025-10-01,4331,SKU025,Personal Care Variant 01,Personal Care,Purely,24,WH03,83,0,27.35,0.05,,Closed
126643,SO0063590,2,2025-09-27,2025-10-01,4331,SKU058,Packaged Foods Variant 10,Packaged Foods,PantryCo,24,WH03,93,0,57.2,0.03,,Closed
126644,SO0063591,1,2025-09-27,2025-10-01,11040,SKU009,Beverages Variant 09,Beverages,Vale,12,WH04,34,0,38.17,0.08,,Closed
126645,SO0063591,2,2025-09-27,2025-10-01,11040,SKU025,Personal Care Variant 01,Personal Care,Purely,24,WH04,54,0,27.35,0.05,,Closed
126646,SO0063592,1,2025-09-27,2025-10-01,823,SKU018,Snacks Variant 06,Snacks,Crispa,12,WH03,55,0,35.15,0.08,,Closed
126647,SO0063593,1,2025-09-27,2025-10-01,1994,SKU054,Packaged Foods Variant 06,Packaged Foods,PantryCo,12,WH02,88,0,47.63,0.05,,Closed
126648,SO0063593,2,2025-09-27,2025-10-01,1994,SKU004,Beverages Variant 04,Beverages,Vale,24,WH02,50,0,26.21,0.03,,Closed
126649,SO0063594,1,2025-09-27,2025-10-01,6704,SKU007,Beverages Variant 07,Beverages,Vale,24,WH04,31,0,33.38,0.03,,Closed
126650,SO0063595,1,2025-09-27,2025-10-01,6782,SKU005,Beverages Variant 05,Beverages,Vale,6,WH02,83,0,28.6,0.03,,Closed
126651,SO0063595,2,2025-09-27,2025-10-01,6782,SKU014,Snacks Variant 02,Snacks,Crispa,6,WH02,32,0,25.58,0.03,,Closed
126652,SO0063595,3,2025-09-27,2025-10-01,6782,SKU053,Packaged Foods Variant 05,Packaged Foods,PantryCo,6,WH02,33,0,45.24,0.08,,Closed
126653,SO0063596,1,2025-09-27,2025-10-01,11834,SKU007,Beverages Variant 07,Beverages,Vale,24,WH02,59,0,33.38,0.05,,Closed
126654,SO0063596,2,2025-09-27,2025-10-01,11834,SKU024,Snacks Variant 12,Snacks,Crispa,12,WH02,44,0,20.8,0.03,,Closed
126655,SO0063597,1,2025-09-27,2025-10-01,8481,SKU004,Beverages Variant 04,Beverages,Vale,24,WH01,71,0,26.21,0.08,,Closed
126656,SO0063597,2,2025-09-27,2025-10-01,8481,SKU043,Home Care Variant 07,Home Care,BrightNest,24,WH01,43,0,45.86,0.08,,Closed
126657,SO0063597,3,2025-09-27,2025-10-01,8481,SKU003,Beverages Variant 03,Beverages,Vale,12,WH01,118,0,23.82,0.05,,Closed
126658,SO0063598,1,2025-09-27,2025-10-01,5885,SKU050,Packaged Foods Variant 02,Packaged Foods,PantryCo,6,WH01,113,0,38.06,0.05,,Closed
126659,SO0063598,2,2025-09-27,2025-10-01,5885,SKU055,Packaged Foods Variant 07,Packaged Foods,PantryCo,24,WH01,31,0,50.02,0,,Closed
126660,SO0063599,1,2025-09-27,2025-10-01,9175,SKU003,Beverages Variant 03,Beverages,Vale,12,WH03,82,0,23.82,0.03,,Closed
126661,SO0063599,2,2025-09-27,2025-10-01,9175,SKU048,Home Care Variant 12,Home Care,BrightNest,12,WH03,97,0,29.12,0.08,,Closed
126662,SO0063599,3,2025-09-27,2025-10-01,9175,SKU057,Packaged Foods Variant 09,Packaged Foods,PantryCo,12,WH03,25,0,54.81,0,,Closed
126663,SO0063600,1,2025-09-27,2025-10-01,3127,SKU016,Snacks Variant 04,Snacks,Crispa,24,WH03,87,0,30.37,0.05,,Closed
126664,SO0063600,2,2025-09-27,2025-10-01,3127,SKU060,Packaged Foods Variant 12,Packaged Foods,PantryCo,12,WH03,28,0,33.28,0.08,,Closed
126665,SO0063601,1,2025-09-28,2025-10-02,5291,SKU054,Packaged Foods Variant 06,Packaged Foods,PantryCo,12,WH03,45,0,47.63,0.03,,Closed
126666,SO0063601,2,2025-09-28,2025-10-02,5291,SKU048,Home Care Variant 12,Home Care,BrightNest,12,WH03,28,0,29.12,0.08,,Closed
126667,SO0063602,1,2025-09-28,2025-10-02,2905,SKU045,Home Care Variant 09,Home Care,BrightNest,12,WH01,96,0,50.65,0.03,,Closed
126668,SO0063602,2,2025-09-28,2025-10-02,2905,SKU007,Beverages Variant 07,Beverages,Vale,24,WH01,93,0,33.38,0,,Closed
126669,SO0063603,1,2025-09-28,2025-10-02,8089,SKU060,Packaged Foods Variant 12,Packaged Foods,PantryCo,12,WH01,118,0,33.28,0.03,,Closed
126670,SO0063604,1,2025-09-28,2025-10-02,1738,SKU015,Snacks Variant 03,Snacks,Crispa,12,WH02,88,0,27.98,0,,Closed
126671,SO0063605,1,2025-09-28,2025-10-02,1276,SKU056,Packaged Foods Variant 08,Packaged Foods,PantryCo,6,WH04,33,0,52.42,0.08,,Closed
126672,SO0063605,2,2025-09-28,2025-10-02,1276,SKU051,Packaged Foods Variant 03,Packaged Foods,PantryCo,12,WH04,87,0,40.46,0,,Closed
126673,SO0063606,1,2025-09-28,2025-10-02,11731,SKU017,Snacks Variant 05,Snacks,Crispa,6,WH03,44,0,32.76,0.03,,Closed
126674,SO0063607,1,2025-09-28,2025-10-02,5111,SKU044,Home Care Variant 08,Home Care,BrightNest,6,WH03,61,61,48.26,0.05,,Cancelled
126675,SO0063607,2,2025-09-28,2025-10-02,5111,SKU028,Personal Care Variant 04,Personal Care,Purely,24,WH03,79,0,34.53,0,,Closed
126676,SO0063608,1,2025-09-28,2025-10-02,6037,SKU049,Packaged Foods Variant 01,Packaged Foods,PantryCo,24,WH01,44,0,35.67,0,,Closed
126677,SO0063608,2,2025-09-28,2025-10-02,6037,SKU001,Beverages Variant 01,Beverages,Vale,24,WH01,115,0,19.03,0,,Closed
126678,SO0063609,1,2025-09-28,2025-10-02,3477,SKU048,Home Care Variant 12,Home Care,BrightNest,12,WH01,73,0,29.12,0.08,,Closed
126679,SO0063609,2,2025-09-28,2025-10-02,3477,SKU036,Personal Care Variant 12,Personal Care,Purely,12,WH01,91,0,24.96,0.05,,Closed
126680,SO0063610,1,2025-09-28,2025-10-02,10973,SKU019,Snacks Variant 07,Snacks,Crispa,24,WH01,86,0,37.54,0.08,,Closed
126681,SO0063610,2,2025-09-28,2025-10-02,10973,SKU006,Beverages Variant 06,Beverages,Vale,12,WH01,111,0,30.99,0.05,,Closed
126682,SO0063611,1,2025-09-28,2025-10-02,8169,SKU029,Personal Care Variant 05,Personal Care,Purely,6,WH01,25,0,36.92,0.03,,Closed
126683,SO0063611,2,2025-09-28,2025-10-02,8169,SKU012,Beverages Variant 12,Beverages,Vale,12,WH01,39,0,16.64,0.08,,Closed
126684,SO0063611,3,2025-09-28,2025-10-02,8169,SKU038,Home Care Variant 02,Home Care,BrightNest,6,WH01,42,0,33.9,0.05,,Closed
126685,SO0063612,1,2025-09-28,2025-10-02,1239,SKU037,Home Care Variant 01,Home Care,BrightNest,24,WH03,52,0,31.51,0,,Closed
126686,SO0063612,2,2025-09-28,2025-10-02,1239,SKU018,Snacks Variant 06,Snacks,Crispa,12,WH03,55,0,35.15,0.08,,Closed
126687,SO0063613,1,2025-09-28,2025-10-02,6838,SKU011,Beverages Variant 11,Beverages,Vale,6,WH02,35,0,42.95,0.05,,Closed
126688,SO0063613,2,2025-09-28,2025-10-02,6838,SKU041,Home Care Variant 05,Home Care,BrightNest,6,WH02,82,0,41.08,0.03,,Closed
126689,SO0063613,3,2025-09-28,2025-10-02,6838,SKU012,Beverages Variant 12,Beverages,Vale,12,WH02,85,0,16.64,0,,Closed
126690,SO0063614,1,2025-09-28,2025-10-02,9457,SKU047,Home Care Variant 11,Home Care,BrightNest,6,WH01,86,0,55.43,0.08,,Closed
126691,SO0063614,2,2025-09-28,2025-10-02,9457,SKU038,Home Care Variant 02,Home Care,BrightNest,6,WH01,86,0,33.9,0.03,,Closed
126692,SO0063614,3,2025-09-28,2025-10-02,9457,SKU051,Packaged Foods Variant 03,Packaged Foods,PantryCo,12,WH01,49,0,40.46,0,,Closed
126693,SO0063615,1,2025-09-28,2025-10-02,7256,SKU023,Snacks Variant 11,Snacks,Crispa,6,WH04,25,0,47.11,0.05,,Closed
126694,SO0063616,1,2025-09-28,2025-10-02,1758,SKU034,Personal Care Variant 10,Personal Care,Purely,24,WH02,48,0,48.88,0.05,,Closed
126695,SO0063617,1,2025-09-28,2025-10-02,6032,SKU021,Snacks Variant 09,Snacks,Crispa,12,WH04,86,0,42.33,0,,Closed
126696,SO0063617,2,2025-09-28,2025-10-02,6032,SKU044,Home Care Variant 08,Home Care,BrightNest,6,WH04,82,0,48.26,0.05,,Closed
126697,SO0063618,1,2025-09-28,2025-10-02,9272,SKU049,Packaged Foods Variant 01,Packaged Foods,PantryCo,24,WH04,39,0,35.67,0,,Closed
126698,SO0063618,2,2025-09-28,2025-10-02,9272,SKU011,Beverages Variant 11,Beverages,Vale,6,WH04,108,0,42.95,0.03,,Closed
126699,SO0063618,3,2025-09-28,2025-10-02,9272,SKU018,Snacks Variant 06,Snacks,Crispa,12,WH04,39,0,35.15,0.05,,Closed
126700,SO0063619,1,2025-09-28,2025-10-02,6600,SKU004,Beverages Variant 04,Beverages,Vale,24,WH04,95,0,26.21,0,,Closed
126701,SO0063620,1,2025-09-28,2025-10-02,11622,SKU053,Packaged Foods Variant 05,Packaged Foods,PantryCo,6,WH02,75,0,45.24,0.03,,Closed
126702,SO0063620,2,2025-09-28,2025-10-02,11622,SKU058,Packaged Foods Variant 10,Packaged Foods,PantryCo,24,WH02,81,0,57.2,0.08,,Closed
126703,SO0063620,3,2025-09-28,2025-10-02,11622,SKU054,Packaged Foods Variant 06,Packaged Foods,PantryCo,12,WH02,42,0,47.63,0.03,,Closed
126704,SO0063621,1,2025-09-28,2025-10-02,4492,SKU010,Beverages Variant 10,Beverages,Vale,24,WH04,103,0,40.56,0.08,,Closed
126705,SO0063621,2,2025-09-28,2025-10-02,4492,SKU046,Home Care Variant 10,Home Care,BrightNest,24,WH04,35,0,53.04,0.03,,Closed
126706,SO0063621,3,2025-09-28,2025-10-02,4492,SKU003,Beverages Variant 03,Beverages,Vale,12,WH04,72,0,23.82,0.08,,Closed
126707,SO0063622,1,2025-09-28,2025-10-02,9249,SKU018,Snacks Variant 06,Snacks,Crispa,12,WH01,108,0,35.15,0.05,,Closed
