POReceiptID,PONumber,SupplierID,SupplierName,MaterialID,MaterialName,MaterialUOM,PlantID,PODate,PromisedReceiptDate,ActualReceiptDate,OrderedQty,ReceivedQty,RejectedQty,ContractUnitPriceGBP,ActualUnitPriceGBP,InvoiceAmountGBP
12513,PO0012513,SUP018,Fictional Supplier 18,MAT014,Packaging 14,PCS,PL03,2025-05-14,2025-06-03,2025-06-05,3345,3345,81,1.83,1.89,6322.05
12514,PO0012514,SUP008,Fictional Supplier 08,MAT006,Ingredient 06,KG,PL02,2025-05-28,2025-06-06,2025-06-05,3489,3489,35,0.87,1.03,3593.67
12515,PO0012515,SUP019,Fictional Supplier 19,MAT019,Packaging 19,PCS,PL01,2025-05-12,2025-06-01,2025-06-05,4294,4294,243,2.43,2.5,10735.0
12516,PO0012516,SUP024,Fictional Supplier 24,MAT010,Ingredient 10,KG,PL02,2025-05-12,2025-06-02,2025-06-05,5335,5335,64,1.35,1.59,8482.65
12517,PO0012517,SUP013,Fictional Supplier 13,MAT013,Packaging 13,PCS,PL02,2025-05-19,2025-06-05,2025-06-05,5010,5010,123,1.71,1.76,8817.6
12518,PO0012518,SUP013,Fictional Supplier 13,MAT005,Ingredient 05,KG,PL02,2025-05-25,2025-06-06,2025-06-05,3474,3474,70,0.75,0.89,3091.86
12519,PO0012519,SUP011,Fictional Supplier 11,MAT017,Packaging 17,PCS,PL02,2025-05-27,2025-06-06,2025-06-05,7088,7088,136,2.19,2.23,15806.24
12520,PO0012520,SUP006,Fictional Supplier 06,MAT002,Ingredient 02,KG,PL02,2025-05-21,2025-06-05,2025-06-05,6102,6102,8,0.39,0.46,2806.92
12521,PO0012521,SUP023,Fictional Supplier 23,MAT017,Packaging 17,PCS,PL01,2025-05-22,2025-06-06,2025-06-05,3073,3073,34,2.19,2.2,6760.6
12522,PO0012522,SUP018,Fictional Supplier 18,MAT018,Packaging 18,PCS,PL04,2025-05-17,2025-06-07,2025-06-05,1404,1404,20,2.31,2.33,3271.32
12523,PO0012523,SUP023,Fictional Supplier 23,MAT007,Ingredient 07,KG,PL03,2025-05-28,2025-06-05,2025-06-05,6094,6094,84,0.99,1.17,7129.98
12524,PO0012524,SUP011,Fictional Supplier 11,MAT019,Packaging 19,PCS,PL04,2025-05-26,2025-06-02,2025-06-05,3978,3978,54,2.43,2.5,9945.0
12525,PO0012525,SUP021,Fictional Supplier 21,MAT002,Ingredient 02,KG,PL02,2025-05-19,2025-06-03,2025-06-05,6067,6067,112,0.39,0.46,2790.82
12526,PO0012526,SUP017,Fictional Supplier 17,MAT005,Ingredient 05,KG,PL02,2025-05-23,2025-06-06,2025-06-05,1786,1786,33,0.75,0.89,1589.54
12527,PO0012527,SUP023,Fictional Supplier 23,MAT006,Ingredient 06,KG,PL03,2025-05-16,2025-06-06,2025-06-05,4387,4387,103,0.87,1.03,4518.61
12528,PO0012528,SUP012,Fictional Supplier 12,MAT009,Ingredient 09,KG,PL02,2025-05-17,2025-06-05,2025-06-05,6974,6974,104,1.23,1.45,10112.3
12529,PO0012529,SUP005,Fictional Supplier 05,MAT020,Packaging 20,PCS,PL01,2025-05-24,2025-06-08,2025-06-06,3978,3978,38,2.55,2.63,10462.14
12530,PO0012530,SUP023,Fictional Supplier 23,MAT005,Ingredient 05,KG,PL04,2025-05-27,2025-06-08,2025-06-06,4019,4019,50,0.75,0.89,3576.91
12531,PO0012531,SUP021,Fictional Supplier 21,MAT003,Ingredient 03,KG,PL03,2025-05-26,2025-06-04,2025-06-06,1616,1616,15,0.51,0.6,969.6
12532,PO0012532,SUP022,Fictional Supplier 22,MAT007,Ingredient 07,KG,PL01,2025-05-28,2025-06-05,2025-06-06,2178,2178,1,0.99,1.17,2548.26
12533,PO0012533,SUP010,Fictional Supplier 10,MAT013,Packaging 13,PCS,PL02,2025-05-20,2025-06-05,2025-06-06,1662,1662,10,1.71,1.76,2925.12
12534,PO0012534,SUP008,Fictional Supplier 08,MAT019,Packaging 19,PCS,PL04,2025-05-18,2025-06-03,2025-06-06,6941,6941,102,2.43,2.5,17352.5
12535,PO0012535,SUP007,Fictional Supplier 07,MAT012,Packaging 12,PCS,PL04,2025-05-23,2025-05-30,2025-06-06,7571,7571,566,1.59,1.58,11962.18
12536,PO0012536,SUP002,Fictional Supplier 02,MAT016,Packaging 16,PCS,PL02,2025-05-25,2025-06-04,2025-06-06,3422,3422,0,2.07,2.11,7220.42
12537,PO0012537,SUP019,Fictional Supplier 19,MAT014,Packaging 14,PCS,PL02,2025-05-07,2025-05-27,2025-06-06,7299,7299,420,1.83,1.84,13430.16
12538,PO0012538,SUP011,Fictional Supplier 11,MAT002,Ingredient 02,KG,PL03,2025-05-27,2025-06-08,2025-06-06,5707,5707,70,0.39,0.46,2625.22
12539,PO0012539,SUP006,Fictional Supplier 06,MAT010,Ingredient 10,KG,PL04,2025-05-16,2025-06-06,2025-06-06,2605,2605,19,1.35,1.59,4141.95
12540,PO0012540,SUP023,Fictional Supplier 23,MAT013,Packaging 13,PCS,PL04,2025-05-18,2025-06-06,2025-06-06,5273,5273,33,1.71,1.7,8964.1
12541,PO0012541,SUP015,Fictional Supplier 15,MAT001,Ingredient 01,KG,PL01,2025-05-27,2025-06-07,2025-06-06,2806,2806,22,0.27,0.32,897.92
12542,PO0012542,SUP002,Fictional Supplier 02,MAT002,Ingredient 02,KG,PL02,2025-05-21,2025-06-06,2025-06-06,3855,3855,9,0.39,0.46,1773.3
12543,PO0012543,SUP023,Fictional Supplier 23,MAT001,Ingredient 01,KG,PL02,2025-05-15,2025-06-03,2025-06-06,4411,4411,27,0.27,0.32,1411.52
12544,PO0012544,SUP020,Fictional Supplier 20,MAT009,Ingredient 09,KG,PL01,2025-05-25,2025-06-03,2025-06-06,4995,4995,85,1.23,1.45,7242.75
12545,PO0012545,SUP014,Fictional Supplier 14,MAT001,Ingredient 01,KG,PL02,2025-05-21,2025-06-08,2025-06-06,4304,4304,87,0.27,0.32,1377.28
12546,PO0012546,SUP022,Fictional Supplier 22,MAT018,Packaging 18,PCS,PL04,2025-05-27,2025-06-04,2025-06-06,2769,2769,28,2.31,2.35,6507.15
12547,PO0012547,SUP003,Fictional Supplier 03,MAT016,Packaging 16,PCS,PL03,2025-05-20,2025-06-07,2025-06-06,2678,2678,53,2.07,2.02,5409.56
12548,PO0012548,SUP004,Fictional Supplier 04,MAT011,Packaging 11,PCS,PL03,2025-05-20,2025-06-04,2025-06-06,1533,1533,0,1.47,1.48,2268.84
12549,PO0012549,SUP017,Fictional Supplier 17,MAT011,Packaging 11,PCS,PL02,2025-05-17,2025-06-03,2025-06-06,2985,2985,56,1.47,1.52,4537.2
12550,PO0012550,SUP004,Fictional Supplier 04,MAT006,Ingredient 06,KG,PL02,2025-05-20,2025-06-08,2025-06-06,3679,3679,33,0.87,1.03,3789.37
12551,PO0012551,SUP021,Fictional Supplier 21,MAT005,Ingredient 05,KG,PL04,2025-05-25,2025-06-03,2025-06-06,6020,6020,3,0.75,0.89,5357.8
12552,PO0012552,SUP020,Fictional Supplier 20,MAT001,Ingredient 01,KG,PL02,2025-05-25,2025-06-06,2025-06-06,1550,1550,6,0.27,0.32,496.0
12553,PO0012553,SUP012,Fictional Supplier 12,MAT009,Ingredient 09,KG,PL01,2025-05-27,2025-06-06,2025-06-07,5752,5752,15,1.23,1.45,8340.4
12554,PO0012554,SUP013,Fictional Supplier 13,MAT008,Ingredient 08,KG,PL03,2025-05-24,2025-06-06,2025-06-07,7640,7640,64,1.11,1.31,10008.4
12555,PO0012555,SUP021,Fictional Supplier 21,MAT018,Packaging 18,PCS,PL02,2025-05-17,2025-06-05,2025-06-07,7591,7591,161,2.31,2.39,18142.49
12556,PO0012556,SUP014,Fictional Supplier 14,MAT012,Packaging 12,PCS,PL03,2025-05-14,2025-06-04,2025-06-07,4989,4989,100,1.59,1.58,7882.62
12557,PO0012557,SUP006,Fictional Supplier 06,MAT003,Ingredient 03,KG,PL02,2025-05-21,2025-06-06,2025-06-07,6592,6592,138,0.51,0.6,3955.2
12558,PO0012558,SUP014,Fictional Supplier 14,MAT009,Ingredient 09,KG,PL04,2025-05-27,2025-06-05,2025-06-07,7677,7677,5,1.23,1.45,11131.65
12559,PO0012559,SUP012,Fictional Supplier 12,MAT008,Ingredient 08,KG,PL02,2025-05-19,2025-06-05,2025-06-07,3952,3952,82,1.11,1.31,5177.12
12560,PO0012560,SUP001,Fictional Supplier 01,MAT019,Packaging 19,PCS,PL01,2025-05-21,2025-06-06,2025-06-07,6612,6612,95,2.43,2.47,16331.64
12561,PO0012561,SUP012,Fictional Supplier 12,MAT015,Packaging 15,PCS,PL04,2025-05-24,2025-06-04,2025-06-07,6038,6038,96,1.95,1.9,11472.2
12562,PO0012562,SUP017,Fictional Supplier 17,MAT009,Ingredient 09,KG,PL04,2025-05-20,2025-06-07,2025-06-07,810,810,14,1.23,1.45,1174.5
12563,PO0012563,SUP020,Fictional Supplier 20,MAT011,Packaging 11,PCS,PL04,2025-05-19,2025-06-09,2025-06-07,7393,7393,159,1.47,1.43,10571.99
12564,PO0012564,SUP007,Fictional Supplier 07,MAT010,Ingredient 10,KG,PL03,2025-05-19,2025-05-31,2025-06-07,848,848,73,1.35,1.59,1348.32
12565,PO0012565,SUP023,Fictional Supplier 23,MAT019,Packaging 19,PCS,PL01,2025-05-26,2025-06-08,2025-06-07,4592,4592,27,2.43,2.45,11250.4
12566,PO0012566,SUP019,Fictional Supplier 19,MAT019,Packaging 19,PCS,PL04,2025-05-15,2025-06-04,2025-06-07,6706,6706,600,2.43,2.51,16832.06
12567,PO0012567,SUP019,Fictional Supplier 19,MAT005,Ingredient 05,KG,PL03,2025-05-12,2025-05-31,2025-06-07,2980,2980,162,0.75,0.89,2652.2
12568,PO0012568,SUP023,Fictional Supplier 23,MAT020,Packaging 20,PCS,PL03,2025-05-26,2025-06-07,2025-06-07,2527,2527,4,2.55,2.53,6393.31
12569,PO0012569,SUP006,Fictional Supplier 06,MAT005,Ingredient 05,KG,PL01,2025-05-18,2025-06-07,2025-06-07,1786,1786,17,0.75,0.89,1589.54
12570,PO0012570,SUP024,Fictional Supplier 24,MAT017,Packaging 17,PCS,PL03,2025-05-30,2025-06-07,2025-06-07,3608,3608,61,2.19,2.24,8081.92
12571,PO0012571,SUP002,Fictional Supplier 02,MAT019,Packaging 19,PCS,PL03,2025-05-20,2025-06-08,2025-06-07,6530,6530,20,2.43,2.36,15410.8
12572,PO0012572,SUP023,Fictional Supplier 23,MAT019,Packaging 19,PCS,PL01,2025-05-23,2025-06-06,2025-06-07,3863,3863,74,2.43,2.5,9657.5
12573,PO0012573,SUP009,Fictional Supplier 09,MAT019,Packaging 19,PCS,PL01,2025-05-22,2025-06-08,2025-06-07,2528,2528,62,2.43,2.36,5966.08
12574,PO0012574,SUP008,Fictional Supplier 08,MAT001,Ingredient 01,KG,PL01,2025-05-18,2025-06-07,2025-06-07,3229,3229,69,0.27,0.32,1033.28
12575,PO0012575,SUP020,Fictional Supplier 20,MAT020,Packaging 20,PCS,PL03,2025-05-18,2025-06-04,2025-06-07,4690,4690,9,2.55,2.62,12287.8
12576,PO0012576,SUP009,Fictional Supplier 09,MAT013,Packaging 13,PCS,PL02,2025-05-30,2025-06-09,2025-06-07,6069,6069,63,1.71,1.66,10074.54
12577,PO0012577,SUP001,Fictional Supplier 01,MAT002,Ingredient 02,KG,PL04,2025-05-22,2025-06-10,2025-06-08,4049,4049,96,0.39,0.46,1862.54
12578,PO0012578,SUP010,Fictional Supplier 10,MAT017,Packaging 17,PCS,PL02,2025-05-24,2025-06-06,2025-06-08,2894,2894,59,2.19,2.15,6222.1
12579,PO0012579,SUP006,Fictional Supplier 06,MAT020,Packaging 20,PCS,PL03,2025-05-25,2025-06-09,2025-06-08,6185,6185,106,2.55,2.52,15586.2
12580,PO0012580,SUP011,Fictional Supplier 11,MAT015,Packaging 15,PCS,PL03,2025-05-28,2025-06-05,2025-06-08,3875,3875,77,1.95,1.93,7478.75
12581,PO0012581,SUP017,Fictional Supplier 17,MAT006,Ingredient 06,KG,PL02,2025-05-30,2025-06-08,2025-06-08,2700,2700,56,0.87,1.03,2781.0
12582,PO0012582,SUP020,Fictional Supplier 20,MAT012,Packaging 12,PCS,PL04,2025-05-30,2025-06-10,2025-06-08,3126,3126,74,1.59,1.61,5032.86
12583,PO0012583,SUP021,Fictional Supplier 21,MAT011,Packaging 11,PCS,PL04,2025-05-25,2025-06-10,2025-06-08,6050,6050,38,1.47,1.47,8893.5
12584,PO0012584,SUP015,Fictional Supplier 15,MAT010,Ingredient 10,KG,PL04,2025-05-22,2025-06-10,2025-06-08,6934,6934,28,1.35,1.59,11025.06
12585,PO0012585,SUP016,Fictional Supplier 16,MAT005,Ingredient 05,KG,PL02,2025-05-29,2025-06-05,2025-06-08,6569,6569,96,0.75,0.89,5846.41
12586,PO0012586,SUP019,Fictional Supplier 19,MAT005,Ingredient 05,KG,PL03,2025-05-14,2025-05-29,2025-06-08,5330,5330,232,0.75,0.89,4743.7
12587,PO0012587,SUP013,Fictional Supplier 13,MAT019,Packaging 19,PCS,PL02,2025-05-19,2025-06-05,2025-06-08,1267,1267,3,2.43,2.53,3205.51
12588,PO0012588,SUP013,Fictional Supplier 13,MAT019,Packaging 19,PCS,PL03,2025-05-22,2025-06-05,2025-06-08,7778,7778,178,2.43,2.44,18978.32
12589,PO0012589,SUP001,Fictional Supplier 01,MAT016,Packaging 16,PCS,PL02,2025-05-27,2025-06-07,2025-06-08,6604,6604,151,2.07,2.03,13406.12
12590,PO0012590,SUP005,Fictional Supplier 05,MAT017,Packaging 17,PCS,PL03,2025-05-31,2025-06-09,2025-06-08,6009,6009,30,2.19,2.19,13159.71
12591,PO0012591,SUP008,Fictional Supplier 08,MAT006,Ingredient 06,KG,PL03,2025-05-28,2025-06-07,2025-06-08,2931,2931,41,0.87,1.03,3018.93
12592,PO0012592,SUP021,Fictional Supplier 21,MAT014,Packaging 14,PCS,PL01,2025-05-31,2025-06-09,2025-06-08,6339,6339,151,1.83,1.89,11980.71
12593,PO0012593,SUP020,Fictional Supplier 20,MAT004,Ingredient 04,KG,PL03,2025-05-22,2025-06-10,2025-06-08,3202,3202,44,0.63,0.74,2369.48
12594,PO0012594,SUP008,Fictional Supplier 08,MAT013,Packaging 13,PCS,PL01,2025-05-25,2025-06-07,2025-06-08,723,723,18,1.71,1.67,1207.41
12595,PO0012595,SUP013,Fictional Supplier 13,MAT004,Ingredient 04,KG,PL03,2025-05-24,2025-06-08,2025-06-08,7435,7435,5,0.63,0.74,5501.9
12596,PO0012596,SUP003,Fictional Supplier 03,MAT018,Packaging 18,PCS,PL02,2025-05-27,2025-06-07,2025-06-08,5131,5131,119,2.31,2.28,11698.68
12597,PO0012597,SUP023,Fictional Supplier 23,MAT012,Packaging 12,PCS,PL04,2025-05-19,2025-06-05,2025-06-08,1997,1997,12,1.59,1.57,3135.29
12598,PO0012598,SUP003,Fictional Supplier 03,MAT002,Ingredient 02,KG,PL02,2025-05-31,2025-06-09,2025-06-08,1855,1855,29,0.39,0.46,853.3
12599,PO0012599,SUP021,Fictional Supplier 21,MAT017,Packaging 17,PCS,PL04,2025-05-22,2025-06-09,2025-06-08,7601,7601,79,2.19,2.27,17254.27
12600,PO0012600,SUP001,Fictional Supplier 01,MAT011,Packaging 11,PCS,PL02,2025-05-24,2025-06-08,2025-06-08,5538,5538,25,1.47,1.51,8362.38
12601,PO0012601,SUP011,Fictional Supplier 11,MAT002,Ingredient 02,KG,PL02,2025-06-01,2025-06-09,2025-06-09,6370,6370,31,0.39,0.46,2930.2
12602,PO0012602,SUP009,Fictional Supplier 09,MAT012,Packaging 12,PCS,PL03,2025-05-26,2025-06-07,2025-06-09,3855,3855,5,1.59,1.6,6168.0
12603,PO0012603,SUP010,Fictional Supplier 10,MAT010,Ingredient 10,KG,PL04,2025-05-26,2025-06-08,2025-06-09,7578,7578,86,1.35,1.59,12049.02
12604,PO0012604,SUP002,Fictional Supplier 02,MAT012,Packaging 12,PCS,PL01,2025-05-24,2025-06-11,2025-06-09,3909,3909,31,1.59,1.63,6371.67
12605,PO0012605,SUP022,Fictional Supplier 22,MAT002,Ingredient 02,KG,PL01,2025-05-25,2025-06-07,2025-06-09,4168,4168,34,0.39,0.46,1917.28
12606,PO0012606,SUP024,Fictional Supplier 24,MAT004,Ingredient 04,KG,PL01,2025-05-29,2025-06-09,2025-06-09,6189,6189,134,0.63,0.74,4579.86
12607,PO0012607,SUP003,Fictional Supplier 03,MAT015,Packaging 15,PCS,PL01,2025-05-30,2025-06-11,2025-06-09,1972,1972,5,1.95,1.98,3904.56
12608,PO0012608,SUP003,Fictional Supplier 03,MAT013,Packaging 13,PCS,PL04,2025-05-21,2025-06-08,2025-06-09,1105,1105,7,1.71,1.72,1900.6
12609,PO0012609,SUP012,Fictional Supplier 12,MAT006,Ingredient 06,KG,PL02,2025-05-27,2025-06-11,2025-06-09,7902,7902,21,0.87,1.03,8139.06
12610,PO0012610,SUP021,Fictional Supplier 21,MAT013,Packaging 13,PCS,PL03,2025-05-27,2025-06-09,2025-06-09,4303,4303,70,1.71,1.71,7358.13
12611,PO0012611,SUP005,Fictional Supplier 05,MAT012,Packaging 12,PCS,PL02,2025-05-26,2025-06-10,2025-06-09,4683,4683,60,1.59,1.65,7726.95
12612,PO0012612,SUP007,Fictional Supplier 07,MAT016,Packaging 16,PCS,PL04,2025-05-21,2025-06-05,2025-06-09,2990,2990,273,2.07,2.01,6009.9
12613,PO0012613,SUP009,Fictional Supplier 09,MAT005,Ingredient 05,KG,PL04,2025-06-01,2025-06-11,2025-06-09,6831,6831,110,0.75,0.89,6079.59
12614,PO0012614,SUP023,Fictional Supplier 23,MAT002,Ingredient 02,KG,PL02,2025-06-02,2025-06-09,2025-06-09,4855,4855,82,0.39,0.46,2233.3
12615,PO0012615,SUP001,Fictional Supplier 01,MAT014,Packaging 14,PCS,PL04,2025-05-25,2025-06-06,2025-06-09,3171,3171,12,1.83,1.83,5802.93
12616,PO0012616,SUP001,Fictional Supplier 01,MAT003,Ingredient 03,KG,PL01,2025-05-24,2025-06-11,2025-06-09,7017,7017,136,0.51,0.6,4210.2
12617,PO0012617,SUP006,Fictional Supplier 06,MAT015,Packaging 15,PCS,PL03,2025-05-29,2025-06-09,2025-06-09,3850,3850,74,1.95,1.96,7546.0
12618,PO0012618,SUP020,Fictional Supplier 20,MAT006,Ingredient 06,KG,PL02,2025-05-30,2025-06-06,2025-06-09,7360,7360,134,0.87,1.03,7580.8
12619,PO0012619,SUP006,Fictional Supplier 06,MAT002,Ingredient 02,KG,PL04,2025-05-24,2025-06-07,2025-06-09,4168,4168,83,0.39,0.46,1917.28
12620,PO0012620,SUP021,Fictional Supplier 21,MAT008,Ingredient 08,KG,PL01,2025-05-27,2025-06-07,2025-06-09,1657,1657,2,1.11,1.31,2170.67
12621,PO0012621,SUP009,Fictional Supplier 09,MAT011,Packaging 11,PCS,PL03,2025-05-22,2025-06-10,2025-06-09,6756,6756,28,1.47,1.44,9728.64
12622,PO0012622,SUP021,Fictional Supplier 21,MAT011,Packaging 11,PCS,PL03,2025-05-22,2025-06-07,2025-06-09,7196,7196,109,1.47,1.48,10650.08
12623,PO0012623,SUP007,Fictional Supplier 07,MAT003,Ingredient 03,KG,PL04,2025-05-11,2025-05-30,2025-06-09,718,718,66,0.51,0.6,430.8
12624,PO0012624,SUP022,Fictional Supplier 22,MAT006,Ingredient 06,KG,PL04,2025-05-19,2025-06-06,2025-06-09,3532,3532,76,0.87,1.03,3637.96
12625,PO0012625,SUP007,Fictional Supplier 07,MAT011,Packaging 11,PCS,PL02,2025-05-27,2025-06-07,2025-06-10,7843,7843,609,1.47,1.52,11921.36
12626,PO0012626,SUP021,Fictional Supplier 21,MAT011,Packaging 11,PCS,PL04,2025-05-27,2025-06-07,2025-06-10,5694,5694,61,1.47,1.44,8199.36
12627,PO0012627,SUP015,Fictional Supplier 15,MAT018,Packaging 18,PCS,PL02,2025-05-19,2025-06-08,2025-06-10,6410,6410,149,2.31,2.36,15127.6
12628,PO0012628,SUP024,Fictional Supplier 24,MAT019,Packaging 19,PCS,PL03,2025-05-28,2025-06-12,2025-06-10,6369,6369,52,2.43,2.44,15540.36
12629,PO0012629,SUP014,Fictional Supplier 14,MAT002,Ingredient 02,KG,PL03,2025-05-26,2025-06-09,2025-06-10,6236,6236,104,0.39,0.46,2868.56
12630,PO0012630,SUP002,Fictional Supplier 02,MAT010,Ingredient 10,KG,PL03,2025-05-24,2025-06-08,2025-06-10,6326,6326,130,1.35,1.59,10058.34
12631,PO0012631,SUP021,Fictional Supplier 21,MAT011,Packaging 11,PCS,PL01,2025-05-24,2025-06-10,2025-06-10,1258,1258,11,1.47,1.49,1874.42
12632,PO0012632,SUP012,Fictional Supplier 12,MAT002,Ingredient 02,KG,PL02,2025-05-24,2025-06-07,2025-06-10,7575,7575,67,0.39,0.46,3484.5
12633,PO0012633,SUP001,Fictional Supplier 01,MAT001,Ingredient 01,KG,PL01,2025-05-21,2025-06-10,2025-06-10,2783,2783,43,0.27,0.32,890.56
12634,PO0012634,SUP006,Fictional Supplier 06,MAT004,Ingredient 04,KG,PL04,2025-05-31,2025-06-07,2025-06-10,2818,2818,33,0.63,0.74,2085.32
12635,PO0012635,SUP018,Fictional Supplier 18,MAT004,Ingredient 04,KG,PL01,2025-05-28,2025-06-12,2025-06-10,7742,7742,137,0.63,0.74,5729.08
12636,PO0012636,SUP011,Fictional Supplier 11,MAT002,Ingredient 02,KG,PL02,2025-05-24,2025-06-09,2025-06-10,1205,1205,23,0.39,0.46,554.3
12637,PO0012637,SUP023,Fictional Supplier 23,MAT004,Ingredient 04,KG,PL03,2025-06-02,2025-06-09,2025-06-10,6720,6720,3,0.63,0.74,4972.8
12638,PO0012638,SUP019,Fictional Supplier 19,MAT009,Ingredient 09,KG,PL02,2025-05-17,2025-06-03,2025-06-10,7319,7319,578,1.23,1.45,10612.55
12639,PO0012639,SUP015,Fictional Supplier 15,MAT013,Packaging 13,PCS,PL04,2025-05-29,2025-06-12,2025-06-10,4904,4904,9,1.71,1.68,8238.72
12640,PO0012640,SUP012,Fictional Supplier 12,MAT014,Packaging 14,PCS,PL03,2025-05-24,2025-06-11,2025-06-10,1499,1499,28,1.83,1.8,2698.2
12641,PO0012641,SUP017,Fictional Supplier 17,MAT009,Ingredient 09,KG,PL01,2025-05-21,2025-06-11,2025-06-10,5815,5815,41,1.23,1.45,8431.75
12642,PO0012642,SUP009,Fictional Supplier 09,MAT008,Ingredient 08,KG,PL01,2025-05-31,2025-06-10,2025-06-10,6069,6069,122,1.11,1.31,7950.39
12643,PO0012643,SUP005,Fictional Supplier 05,MAT012,Packaging 12,PCS,PL04,2025-05-30,2025-06-07,2025-06-10,3522,3522,44,1.59,1.59,5599.98
12644,PO0012644,SUP010,Fictional Supplier 10,MAT018,Packaging 18,PCS,PL04,2025-05-22,2025-06-10,2025-06-10,5080,5080,30,2.31,2.26,11480.8
12645,PO0012645,SUP013,Fictional Supplier 13,MAT008,Ingredient 08,KG,PL01,2025-05-28,2025-06-11,2025-06-10,1737,1737,7,1.11,1.31,2275.47
12646,PO0012646,SUP016,Fictional Supplier 16,MAT020,Packaging 20,PCS,PL01,2025-05-31,2025-06-10,2025-06-10,1766,1766,7,2.55,2.6,4591.6
12647,PO0012647,SUP023,Fictional Supplier 23,MAT019,Packaging 19,PCS,PL01,2025-05-23,2025-06-12,2025-06-10,5127,5127,93,2.43,2.43,12458.61
12648,PO0012648,SUP003,Fictional Supplier 03,MAT017,Packaging 17,PCS,PL04,2025-05-28,2025-06-12,2025-06-10,3018,3018,2,2.19,2.14,6458.52
12649,PO0012649,SUP017,Fictional Supplier 17,MAT019,Packaging 19,PCS,PL03,2025-05-24,2025-06-09,2025-06-11,5049,5049,116,2.43,2.41,12168.09
12650,PO0012650,SUP021,Fictional Supplier 21,MAT011,Packaging 11,PCS,PL01,2025-06-02,2025-06-11,2025-06-11,7483,7483,112,1.47,1.52,11374.16
12651,PO0012651,SUP019,Fictional Supplier 19,MAT004,Ingredient 04,KG,PL04,2025-05-20,2025-06-01,2025-06-11,7091,7091,357,0.63,0.74,5247.34
12652,PO0012652,SUP014,Fictional Supplier 14,MAT009,Ingredient 09,KG,PL02,2025-05-27,2025-06-11,2025-06-11,1897,1897,7,1.23,1.45,2750.65
12653,PO0012653,SUP023,Fictional Supplier 23,MAT020,Packaging 20,PCS,PL02,2025-05-29,2025-06-08,2025-06-11,1905,1905,45,2.55,2.49,4743.45
12654,PO0012654,SUP011,Fictional Supplier 11,MAT015,Packaging 15,PCS,PL02,2025-05-27,2025-06-09,2025-06-11,1583,1583,22,1.95,1.96,3102.68
12655,PO0012655,SUP002,Fictional Supplier 02,MAT002,Ingredient 02,KG,PL03,2025-05-24,2025-06-08,2025-06-11,2303,2303,28,0.39,0.46,1059.38
12656,PO0012656,SUP023,Fictional Supplier 23,MAT002,Ingredient 02,KG,PL01,2025-06-02,2025-06-11,2025-06-11,5026,5026,118,0.39,0.46,2311.96
12657,PO0012657,SUP020,Fictional Supplier 20,MAT012,Packaging 12,PCS,PL01,2025-05-20,2025-06-09,2025-06-11,7994,7994,158,1.59,1.6,12790.4
12658,PO0012658,SUP020,Fictional Supplier 20,MAT010,Ingredient 10,KG,PL04,2025-05-29,2025-06-13,2025-06-11,3445,3445,2,1.35,1.59,5477.55
12659,PO0012659,SUP013,Fictional Supplier 13,MAT006,Ingredient 06,KG,PL04,2025-05-31,2025-06-09,2025-06-11,2119,2119,25,0.87,1.03,2182.57
12660,PO0012660,SUP019,Fictional Supplier 19,MAT003,Ingredient 03,KG,PL03,2025-05-31,2025-06-08,2025-06-11,6789,6789,290,0.51,0.6,4073.4
12661,PO0012661,SUP019,Fictional Supplier 19,MAT014,Packaging 14,PCS,PL03,2025-05-18,2025-06-06,2025-06-11,5694,5694,301,1.83,1.82,10363.08
12662,PO0012662,SUP001,Fictional Supplier 01,MAT016,Packaging 16,PCS,PL01,2025-05-21,2025-06-11,2025-06-11,2078,2078,33,2.07,2.1,4363.8
12663,PO0012663,SUP017,Fictional Supplier 17,MAT009,Ingredient 09,KG,PL01,2025-05-22,2025-06-12,2025-06-11,6890,6890,4,1.23,1.45,9990.5
12664,PO0012664,SUP006,Fictional Supplier 06,MAT006,Ingredient 06,KG,PL03,2025-05-23,2025-06-09,2025-06-11,5133,5133,94,0.87,1.03,5286.99
12665,PO0012665,SUP007,Fictional Supplier 07,MAT013,Packaging 13,PCS,PL03,2025-05-19,2025-06-02,2025-06-11,7929,7929,377,1.71,1.73,13717.17
12666,PO0012666,SUP024,Fictional Supplier 24,MAT013,Packaging 13,PCS,PL04,2025-05-29,2025-06-13,2025-06-11,5405,5405,38,1.71,1.74,9404.7
12667,PO0012667,SUP008,Fictional Supplier 08,MAT009,Ingredient 09,KG,PL04,2025-05-24,2025-06-13,2025-06-11,6109,6109,145,1.23,1.45,8858.05
12668,PO0012668,SUP013,Fictional Supplier 13,MAT007,Ingredient 07,KG,PL03,2025-05-26,2025-06-09,2025-06-11,3272,3272,45,0.99,1.17,3828.24
12669,PO0012669,SUP017,Fictional Supplier 17,MAT007,Ingredient 07,KG,PL01,2025-05-26,2025-06-10,2025-06-11,7588,7588,66,0.99,1.17,8877.96
12670,PO0012670,SUP013,Fictional Supplier 13,MAT017,Packaging 17,PCS,PL04,2025-05-31,2025-06-11,2025-06-11,5251,5251,52,2.19,2.25,11814.75
12671,PO0012671,SUP010,Fictional Supplier 10,MAT005,Ingredient 05,KG,PL04,2025-05-25,2025-06-12,2025-06-11,1633,1633,22,0.75,0.89,1453.37
